SECONDS,prefix_cache_block_hits_cpu
1746681008.6610315,6043424.0
1746681008.7172182,6050784.0
1746681008.7772686,6058144.0
1746681008.8457928,6065504.0
1746681008.9025705,6072864.0
1746681008.9583864,6080224.0
1746681009.0226233,6087584.0
1746681009.0826514,6094944.0
1746681009.1392555,6102304.0
1746681009.1957252,6109664.0
1746681009.2507014,6117024.0
1746681009.3084376,6124384.0
1746681009.3666434,6131744.0
1746681009.4296298,6139104.0
1746681009.490614,6146464.0
1746681009.5536425,6153824.0
1746681009.622639,6161184.0
1746681009.6825914,6168544.0
1746681009.7466228,6175904.0
1746681009.8106875,6183264.0
1746681009.8711271,6190624.0
1746681009.9317772,6197984.0
1746681009.9940205,6205344.0
1746681010.0533144,6212704.0
1746681010.163057,6220448.0
1746681010.2153494,6228192.0
1746681010.268506,6235936.0
1746681010.3210018,6243680.0
1746681010.3786285,6251424.0
1746681010.4346557,6259168.0
1746681010.5020666,6266912.0
1746681010.5626907,6274688.0
1746681010.6187215,6282496.0
1746681010.6788256,6290336.0
1746681010.730711,6298176.0
1746681010.7991695,6306048.0
1746681010.8508968,6313920.0
1746681010.9028835,6321792.0
1746681010.9587517,6329664.0
1746681011.010655,6337536.0
1746681011.0670834,6345408.0
1746681011.1235197,6353280.0
1746681011.1778657,6361152.0
1746681011.23488,6369024.0
1746681011.2907836,6376896.0
1746681011.3467815,6384768.0
1746681011.4007769,6392640.0
1746681011.4910886,6400544.0
1746681011.5458388,6408448.0
1746681011.598843,6416352.0
1746681011.6589365,6424256.0
1746681011.711404,6432160.0
1746681011.7633371,6440064.0
1746681011.818827,6447968.0
1746681011.8747294,6455872.0
1746681011.9348326,6463776.0
1746681011.990793,6471680.0
1746681012.0467546,6479584.0
1746681012.1011882,6487488.0
1746681012.1659284,6495392.0
1746681012.2267294,6503296.0
1746681012.2827141,6511200.0
1746681012.3468063,6519104.0
1746681012.4027152,6527008.0
1746681012.4668193,6534912.0
1746681012.5234132,6542816.0
1746681012.5826464,6550720.0
1746681012.6427982,6558624.0
1746681012.6983716,6566528.0
1746681012.7548072,6574432.0
1746681012.814696,6582336.0
1746681012.8730927,6590240.0
1746681012.9374552,6598144.0
1746681012.997687,6606048.0
1746681013.0598373,6613952.0
1746681013.1661189,6621888.0
1746681013.2226038,6629824.0
1746681013.2757916,6637760.0
1746681013.3303173,6645696.0
1746681013.3828986,6653632.0
1746681013.4368174,6661568.0
1746681013.4949064,6669504.0
1746681013.553491,6677440.0
1746681013.6109014,6685376.0
1746681013.6738806,6693312.0
1746681013.7338126,6701248.0
1746681013.797883,6709184.0
1746681013.8619354,6717120.0
1746681013.9229658,6725056.0
1746681013.9828238,6732992.0
1746681014.0438457,6740928.0
1746681014.1001477,6748864.0
1746681014.156432,6756800.0
1746681014.214977,6764736.0
1746681014.2818937,6772672.0
1746681014.341355,6780608.0
1746681014.40992,6788544.0
1746681014.4689324,6796480.0
1746681014.5302837,6804416.0
1746681014.5904977,6812352.0
1746681014.6587925,6820288.0
1746681014.7402012,6828256.0
1746681014.8229103,6836256.0
1746681014.8788207,6844256.0
1746681014.9347923,6852256.0
1746681014.9988723,6860256.0
1746681015.0548618,6868256.0
1746681015.1179078,6876256.0
1746681015.1789634,6884256.0
1746681015.238912,6892256.0
1746681015.2989347,6900256.0
1746681015.3629644,6908256.0
1746681015.4196386,6916256.0
1746681015.4758594,6924256.0
1746681015.5322435,6932256.0
1746681015.5887752,6940256.0
1746681015.649701,6948256.0
1746681015.710495,6956256.0
1746681015.7710543,6964256.0
1746681015.827882,6972256.0
1746681015.8869781,6980256.0
1746681015.9579597,6988256.0
1746681016.0189848,6996256.0
1746681016.082967,7004256.0
1746681016.154086,7012256.0
1746681016.2156913,7020256.0
1746681016.2860248,7028256.0
1746681016.3484263,7036256.0
1746681016.4190722,7044256.0
1746681016.5097039,7052288.0
1746681016.5662813,7060320.0
1746681016.6201134,7068352.0
1746681016.6883833,7076416.0
1746681016.7429557,7084480.0
1746681016.801932,7092544.0
1746681016.8590035,7100608.0
1746681016.915745,7108672.0
1746681016.9808555,7116768.0
1746681017.042217,7124864.0
1746681017.1022956,7132960.0
1746681017.1981573,7141088.0
1746681017.2547035,7149216.0
1746681017.3109348,7157344.0
1746681017.365283,7165472.0
1746681017.4236631,7173600.0
1746681017.4801488,7181728.0
1746681017.545939,7189856.0
1746681017.606988,7197984.0
1746681017.6669133,7206112.0
1746681017.7250447,7214240.0
1746681017.7853208,7222368.0
1746681017.8578331,7230496.0
1746681017.9189568,7238624.0
1746681017.9858985,7246752.0
1746681018.0498862,7254880.0
1746681018.1109316,7263008.0
1746681018.175243,7271136.0
1746681018.2458708,7279264.0
1746681018.3109426,7287392.0
1746681018.3748536,7295520.0
1746681018.4360216,7303648.0
1746681018.4965978,7311776.0
1746681018.567154,7319904.0
1746681018.631132,7328032.0
1746681018.695025,7336160.0
1746681018.758751,7344288.0
1746681018.8230298,7352416.0
1746681018.8899825,7360544.0
1746681018.9647923,7368672.0
1746681019.0350401,7376800.0
1746681019.1421213,7384960.0
1746681019.1988504,7393120.0
1746681019.254876,7401280.0
1746681019.311191,7409440.0
1746681019.3675208,7417600.0
1746681019.4424758,7425792.0
1746681019.5030727,7433984.0
1746681019.5591922,7442176.0
1746681019.6220207,7450368.0
1746681019.6832154,7458560.0
1746681019.7399657,7466752.0
1746681019.796324,7474944.0
1746681019.8566158,7483136.0
1746681019.9131587,7491328.0
1746681019.9734302,7499520.0
1746681020.038061,7507712.0
1746681020.1193852,7515936.0
1746681020.1791344,7524160.0
1746681020.235831,7532384.0
1746681020.2921438,7540608.0
1746681020.3490605,7548832.0
1746681020.4087384,7557056.0
1746681020.4690912,7565280.0
1746681020.5677595,7573504.0
1746681020.6296084,7581728.0
1746681020.6872158,7589952.0
1746681020.778326,7598208.0
1746681020.8431506,7606464.0
1746681020.9100752,7614720.0
1746681020.9686134,7622976.0
1746681021.0340502,7631232.0
1746681021.0951128,7639488.0
1746681021.153415,7647744.0
1746681021.215093,7656000.0
1746681021.277997,7664256.0
1746681021.353704,7672512.0
1746681021.4179964,7680768.0
1746681021.4822822,7689024.0
1746681021.5472271,7697280.0
1746681021.6073172,7705536.0
1746681021.7072306,7713824.0
1746681021.7698932,7722112.0
1746681021.831107,7730400.0
1746681021.889464,7738688.0
1746681021.953703,7746976.0
1746681022.0232782,7755264.0
1746681022.0860403,7763552.0
1746681022.1500502,7771840.0
1746681022.2188907,7780128.0
1746681022.2791898,7788416.0
1746681022.3421347,7796704.0
1746681022.4072073,7804992.0
1746681022.4712195,7813280.0
1746681022.531722,7821568.0
1746681022.5996332,7829856.0
1746681022.661217,7838144.0
1746681022.7311213,7846432.0
1746681022.7928095,7854720.0
1746681022.8591568,7863008.0
1746681022.9215014,7871296.0
1746681022.987108,7879584.0
1746681023.054017,7887872.0
1746681023.122034,7896160.0
1746681023.1900225,7904448.0
1746681023.2551925,7912736.0
1746681023.319147,7921024.0
1746681023.3876607,7929312.0
1746681023.459899,7937600.0
1746681023.5886269,7945920.0
1746681023.651045,7954240.0
1746681023.7110372,7962560.0
1746681023.7738395,7970880.0
1746681023.8379173,7979200.0
1746681023.8996918,7987520.0
1746681023.9617834,7995840.0
1746681024.025812,8004160.0
1746681024.0938165,8012480.0
1746681024.1548588,8020800.0
1746681024.2258484,8029120.0
1746681024.2871754,8037440.0
1746681024.3508177,8045760.0
1746681024.4148915,8054080.0
1746681024.478968,8062400.0
1746681024.5429294,8070720.0
1746681024.6069164,8079040.0
1746681024.6708941,8087360.0
1746681024.7348716,8095680.0
1746681024.8057399,8104000.0
1746681024.875623,8112320.0
1746681024.9388282,8120640.0
1746681025.0012982,8128960.0
1746681025.0655267,8137280.0
1746681025.1267455,8145600.0
1746681025.1899197,8153920.0
1746681025.2505977,8162240.0
1746681025.3105395,8170560.0
1746681025.371004,8178880.0
1746681025.4324813,8187200.0
1746681025.4943337,8195520.0
1746681025.5568247,8203840.0
1746681025.619703,8212160.0
1746681025.6827083,8220480.0
1746681025.7458816,8228800.0
1746681025.80933,8237120.0
1746681025.8730578,8245440.0
1746681025.97467,8253792.0
1746681026.0303805,8262144.0
1746681026.0861018,8270496.0
1746681026.141967,8278848.0
1746681026.199804,8287200.0
1746681026.2588131,8295552.0
1746681026.3163905,8303904.0
1746681026.3749063,8312256.0
1746681026.4331245,8320608.0
1746681026.4934754,8328960.0
1746681026.55359,8337312.0
1746681026.615305,8345664.0
1746681026.6820326,8354016.0
1746681026.7551162,8362368.0
1746681026.8131921,8370720.0
1746681026.871391,8379072.0
1746681026.9299743,8387424.0
1746681026.9890058,8395776.0
1746681027.0478132,8404128.0
1746681027.107372,8412480.0
1746681027.167609,8420832.0
1746681027.2281115,8429184.0
1746681027.288756,8437536.0
1746681027.349174,8445888.0
1746681027.409924,8454240.0
1746681027.4709437,8462592.0
1746681027.532444,8470944.0
1746681027.5932236,8479296.0
1746681027.654061,8487648.0
1746681027.7152598,8496000.0
1746681027.7766426,8504352.0
1746681027.8385134,8512704.0
1746681027.9016354,8521056.0
1746681027.9625318,8529408.0
1746681028.023346,8537760.0
1746681028.0848958,8546112.0
1746681028.1465662,8554464.0
1746681028.2083602,8562816.0
1746681028.2706113,8571168.0
1746681028.3329897,8579520.0
1746681028.3955295,8587872.0
1746681028.4583843,8596224.0
1746681028.5217307,8604576.0
1746681028.586575,8612928.0
1746681028.6551006,8621280.0
1746681028.7315667,8629632.0
1746681028.8029654,8637984.0
1746681028.870438,8646336.0
1746681028.9431174,8654688.0
1746681029.0145915,8663040.0
1746681029.0968325,8671392.0
1746681029.167004,8679744.0
1746681029.233113,8688096.0
1746681029.299487,8696448.0
1746681029.3663821,8704800.0
1746681029.4448562,8713184.0
1746681029.5017178,8721600.0
1746681029.5522418,8730016.0
1746681029.6030774,8738432.0
1746681029.6542015,8746848.0
1746681029.7057204,8755264.0
1746681029.7574825,8763680.0
1746681029.8095608,8772096.0
1746681029.861997,8780512.0
1746681029.9147456,8788928.0
1746681029.9679751,8797344.0
1746681030.0210724,8805760.0
1746681030.074712,8814176.0
1746681030.1285596,8822592.0
1746681030.1824665,8831008.0
1746681030.2514086,8839456.0
1746681030.3015292,8847904.0
1746681030.3517396,8856352.0
1746681030.4230695,8864832.0
1746681030.4737837,8873312.0
1746681030.5245516,8881792.0
1746681030.5760748,8890272.0
1746681030.627204,8898752.0
1746681030.6789331,8907232.0
1746681030.7309647,8915712.0
1746681030.783302,8924192.0
1746681030.8361185,8932672.0
1746681030.888931,8941152.0
1746681030.942283,8949632.0
1746681030.9956205,8958112.0
1746681031.0490632,8966592.0
1746681031.10313,8975072.0
1746681031.1574695,8983552.0
1746681031.2121124,8992032.0
1746681031.267082,9000512.0
1746681031.3226328,9008992.0
1746681031.378501,9017472.0
1746681031.4345918,9025952.0
1746681031.490657,9034432.0
1746681031.5473928,9042912.0
1746681031.6044104,9051392.0
1746681031.661882,9059872.0
1746681031.7197108,9068352.0
1746681031.7782683,9076832.0
1746681031.8366854,9085312.0
1746681031.8953118,9093792.0
1746681031.9541495,9102272.0
1746681032.0134883,9110752.0
1746681032.0727894,9119232.0
1746681032.1323745,9127712.0
1746681032.192262,9136192.0
1746681032.2527502,9144672.0
1746681032.313595,9153152.0
1746681032.410435,9161664.0
1746681032.461274,9170176.0
1746681032.5122273,9178688.0
1746681032.5751724,9187232.0
1746681032.6261885,9195776.0
1746681032.6774204,9204320.0
1746681032.7287605,9212864.0
1746681032.7806625,9221408.0
1746681032.833295,9229952.0
1746681032.898598,9238496.0
1746681032.9531312,9247040.0
1746681033.0074103,9255584.0
1746681033.0619917,9264128.0
1746681033.1168344,9272672.0
1746681033.1724458,9281216.0
1746681033.228303,9289760.0
1746681033.3058865,9298336.0
1746681033.357546,9306912.0
1746681033.4094827,9315488.0
1746681033.4617267,9324064.0
1746681033.5143332,9332640.0
1746681033.5672948,9341216.0
1746681033.6203322,9349792.0
1746681033.673981,9358368.0
1746681033.7279842,9366944.0
1746681033.7819924,9375520.0
1746681033.8365452,9384096.0
1746681033.89119,9392672.0
1746681033.9461794,9401248.0
1746681034.0017374,9409824.0
1746681034.0578089,9418400.0
1746681034.1137936,9426976.0
1746681034.1700869,9435552.0
1746681034.2265153,9444128.0
1746681034.2833862,9452704.0
1746681034.3405166,9461280.0
1746681034.4355774,9469888.0
1746681034.4887633,9478496.0
1746681034.5419018,9487104.0
1746681034.5952885,9495712.0
1746681034.6489408,9504320.0
1746681034.703379,9512928.0
1746681034.7567708,9521536.0
1746681034.8103576,9530144.0
1746681034.8643565,9538752.0
1746681034.9189491,9547360.0
1746681034.973824,9555968.0
1746681035.0289521,9564576.0
1746681035.0842872,9573184.0
1746681035.1398015,9581792.0
1746681035.1958687,9590400.0
1746681035.2522204,9599008.0
1746681035.3088288,9607616.0
1746681035.3657131,9616224.0
1746681035.4227846,9624832.0
1746681035.4804583,9633440.0
1746681035.5384383,9642048.0
1746681035.5965338,9650656.0
1746681035.6548524,9659264.0
1746681035.7134416,9667872.0
1746681035.7722657,9676480.0
1746681035.8315096,9685088.0
1746681035.8911169,9693696.0
1746681035.9510388,9702304.0
1746681036.0112963,9710912.0
1746681036.0717006,9719520.0
1746681036.1328194,9728128.0
1746681036.194083,9736736.0
1746681036.2556818,9745344.0
1746681036.3175857,9753952.0
1746681036.3794227,9762560.0
1746681036.4418244,9771168.0
1746681036.5045393,9779776.0
1746681036.5675662,9788384.0
1746681036.631074,9796992.0
1746681036.6940722,9805600.0
1746681036.7573786,9814208.0
1746681036.820967,9822816.0
1746681036.8850389,9831424.0
1746681036.9494712,9840032.0
1746681037.014127,9848640.0
1746681037.085569,9857280.0
1746681037.1406057,9865920.0
1746681037.19997,9874592.0
1746681037.2523968,9883264.0
1746681037.3176787,9891968.0
1746681037.375884,9900704.0
1746681037.428717,9909440.0
1746681037.4819624,9918176.0
1746681037.5351403,9926912.0
1746681037.5886898,9935648.0
1746681037.6423,9944384.0
1746681037.6965082,9953120.0
1746681037.7507892,9961856.0
1746681037.8055384,9970592.0
1746681037.8606117,9979328.0
1746681037.9156163,9988064.0
1746681037.9712994,9996800.0
1746681038.0285282,10005536.0
1746681038.0824535,10014272.0
1746681038.166167,10023040.0
1746681038.2185705,10031808.0
1746681038.2682507,10040576.0
1746681038.318568,10049344.0
1746681038.3694685,10058112.0
1746681038.4192312,10066880.0
1746681038.469259,10075648.0
1746681038.5194664,10084416.0
1746681038.5701993,10093184.0
1746681038.6210737,10101952.0
1746681038.6725125,10110720.0
1746681038.7240849,10119488.0
1746681038.7757983,10128256.0
1746681038.8278158,10137024.0
1746681038.88073,10145792.0
1746681038.933597,10154560.0
1746681038.986615,10163328.0
1746681039.0401375,10172096.0
1746681039.0936792,10180864.0
1746681039.1475008,10189632.0
1746681039.2019308,10198400.0
1746681039.256673,10207168.0
1746681039.311664,10215936.0
1746681039.3667996,10224704.0
1746681039.4219103,10233472.0
1746681039.4773726,10242240.0
1746681039.5339406,10251008.0
1746681039.5906625,10259776.0
1746681039.6471741,10268544.0
1746681039.7037392,10277312.0
1746681039.7608855,10286080.0
1746681039.8670413,10294880.0
1746681039.9175026,10303680.0
1746681039.9674525,10312480.0
1746681040.017588,10321280.0
1746681040.0680037,10330080.0
1746681040.119136,10338880.0
1746681040.170497,10347680.0
1746681040.2221324,10356480.0
1746681040.2737987,10365280.0
1746681040.3257034,10374080.0
1746681040.3779616,10382880.0
1746681040.4306164,10391680.0
1746681040.4834313,10400480.0
1746681040.5366032,10409280.0
1746681040.5897593,10418080.0
1746681040.643503,10426880.0
1746681040.6973438,10435680.0
1746681040.751456,10444480.0
1746681040.8061435,10453280.0
1746681040.8608243,10462080.0
1746681040.9158216,10470880.0
1746681040.9714696,10479680.0
1746681041.0273128,10488480.0
1746681041.0833662,10497280.0
1746681041.1395998,10506080.0
1746681041.1960144,10514880.0
1746681041.2528548,10523680.0
1746681041.3105438,10532480.0
1746681041.3687663,10541280.0
1746681041.426858,10550080.0
1746681041.4849179,10558880.0
1746681041.5442464,10567680.0
1746681041.602025,10576480.0
1746681041.6605833,10585280.0
1746681041.7194104,10594080.0
1746681041.7782288,10602880.0
1746681041.8373086,10611680.0
1746681041.8971095,10620480.0
1746681041.957315,10629280.0
1746681042.0175965,10638080.0
1746681042.077809,10646880.0
1746681042.1385095,10655680.0
1746681042.1994073,10664480.0
1746681042.2608755,10673280.0
1746681042.322505,10682080.0
1746681042.3843586,10690880.0
1746681042.4468343,10699680.0
1746681042.5095005,10708480.0
1746681042.6212168,10717312.0
1746681042.6721356,10726144.0
1746681042.7232316,10734976.0
1746681042.7744534,10743808.0
1746681042.825863,10752640.0
1746681042.8779387,10761472.0
1746681042.9302456,10770304.0
1746681042.982835,10779136.0
1746681043.0355532,10787968.0
1746681043.0885513,10796800.0
1746681043.1418602,10805632.0
1746681043.1956706,10814464.0
1746681043.2497358,10823296.0
1746681043.3039658,10832128.0
1746681043.3584516,10840960.0
1746681043.4138925,10849792.0
1746681043.4680393,10858624.0
1746681043.5225654,10867456.0
1746681043.577474,10876288.0
1746681043.6325877,10885120.0
1746681043.688058,10893952.0
1746681043.7440271,10902784.0
1746681043.800279,10911616.0
1746681043.8571444,10920448.0
1746681043.9142952,10929280.0
1746681043.971722,10938112.0
1746681044.029783,10946944.0
1746681044.0879357,10955776.0
1746681044.14633,10964608.0
1746681044.2049184,10973440.0
1746681044.263477,10982272.0
1746681044.3227432,10991104.0
1746681044.3822658,10999936.0
1746681044.442033,11008768.0
1746681044.502679,11017600.0
1746681044.5894756,11026464.0
1746681044.6416671,11035328.0
1746681044.6939783,11044192.0
1746681044.7464876,11053056.0
1746681044.7992208,11061920.0
1746681044.8523128,11070784.0
1746681044.905598,11079648.0
1746681044.9591951,11088512.0
1746681045.0132728,11097376.0
1746681045.0676715,11106240.0
1746681045.1222503,11115104.0
1746681045.1858673,11124000.0
1746681045.2384717,11132896.0
1746681045.298191,11141824.0
1746681045.3504462,11150752.0
1746681045.4112287,11159712.0
1746681045.4636211,11168672.0
1746681045.5160072,11177632.0
1746681045.5690448,11186592.0
1746681045.6223972,11195552.0
1746681045.7014103,11204544.0
1746681045.7556171,11213536.0
1746681045.8094964,11222528.0
1746681045.8637075,11231520.0
1746681045.9187217,11240512.0
1746681045.973934,11249504.0
1746681046.0291574,11258496.0
1746681046.084584,11267488.0
1746681046.1407406,11276480.0
1746681046.196617,11285472.0
1746681046.2518184,11294464.0
1746681046.3074627,11303456.0
1746681046.3650222,11312448.0
1746681046.422394,11321440.0
1746681046.4805613,11330432.0
1746681046.53919,11339424.0
1746681046.5980928,11348416.0
1746681046.6572487,11357408.0
1746681046.716258,11366400.0
1746681046.775676,11375392.0
1746681046.8356845,11384384.0
1746681046.8960135,11393376.0
1746681046.956369,11402368.0
1746681047.0170665,11411360.0
1746681047.0784283,11420352.0
1746681047.1397424,11429344.0
1746681047.201376,11438336.0
1746681047.2631898,11447328.0
1746681047.3256419,11456320.0
1746681047.3880696,11465312.0
1746681047.487266,11474336.0
1746681047.543519,11483360.0
1746681047.602577,11492384.0
1746681047.6564653,11501408.0
1746681047.7103307,11510432.0
1746681047.7649205,11519456.0
1746681047.819436,11528480.0
1746681047.8747168,11537504.0
1746681047.930277,11546528.0
1746681047.9975135,11555584.0
1746681048.0779388,11564672.0
1746681048.1313841,11573760.0
1746681048.1846318,11582848.0
1746681048.2376297,11591936.0
1746681048.2909575,11601024.0
1746681048.3445501,11610112.0
1746681048.3984568,11619200.0
1746681048.4525888,11628288.0
1746681048.5070126,11637376.0
1746681048.5619562,11646464.0
1746681048.6168664,11655552.0
1746681048.6723435,11664640.0
1746681048.727906,11673728.0
1746681048.7839222,11682816.0
1746681048.8399668,11691904.0
1746681048.8965452,11700992.0
1746681048.9537983,11710080.0
1746681049.0119216,11719168.0
1746681049.070269,11728256.0
1746681049.128913,11737344.0
1746681049.188449,11746432.0
1746681049.2483776,11755520.0
1746681049.3089705,11764608.0
1746681049.3688142,11773696.0
1746681049.4291103,11782784.0
1746681049.4897428,11791872.0
1746681049.550365,11800960.0
1746681049.6406832,11810080.0
1746681049.7027361,11819232.0
1746681049.7752776,11828800.0
1746681049.8377588,11838400.0
1746681049.9318495,11848032.0
1746681049.9876251,11857664.0
1746681050.043364,11867296.0
1746681050.099286,11876928.0
1746681050.1555417,11886560.0
1746681050.2122676,11896192.0
1746681050.269218,11905824.0
1746681050.3265557,11915456.0
1746681050.3840666,11925088.0
1746681050.4417758,11934720.0
1746681050.499881,11944352.0
1746681050.5582902,11953984.0
1746681050.7094133,11963616.0
1746681050.7681446,11973248.0
1746681050.8300862,11982880.0
1746681050.886821,11992512.0
1746681050.94383,12002144.0
1746681051.0015454,12011776.0
1746681051.059537,12021408.0
1746681051.1177654,12031040.0
1746681051.1764264,12040672.0
1746681051.2355611,12050304.0
1746681051.294898,12059936.0
1746681051.3544774,12069568.0
1746681051.4143047,12079200.0
1746681051.4744916,12088832.0
1746681051.5349722,12098464.0
1746681051.5954497,12108096.0
1746681051.656557,12117728.0
1746681051.7177432,12127360.0
1746681051.779607,12136992.0
1746681051.8413148,12146624.0
1746681051.9033034,12156256.0
1746681051.966064,12165888.0
1746681052.0290492,12175520.0
1746681052.0922291,12185152.0
1746681052.1558528,12194784.0
1746681052.219893,12204416.0
1746681052.2840962,12214048.0
1746681052.3484585,12223680.0
1746681052.413126,12233312.0
1746681052.4781072,12242944.0
1746681052.5434146,12252576.0
1746681052.608758,12262208.0
1746681052.7091923,12271872.0
1746681052.7639885,12281536.0
1746681052.8191972,12291200.0
1746681052.8742917,12300864.0
1746681052.929664,12310528.0
1746681052.9858832,12320192.0
1746681053.0422795,12329856.0
1746681053.0989532,12339520.0
1746681053.157516,12349184.0
1746681053.2131147,12358848.0
1746681053.2689323,12368512.0
1746681053.3247883,12378176.0
1746681053.3828738,12387840.0
1746681053.4380808,12397504.0
1746681053.4937508,12407168.0
1746681053.549401,12416832.0
1746681053.6057174,12426496.0
1746681053.6619005,12436160.0
1746681053.7189252,12445824.0
1746681053.7758453,12455488.0
1746681053.8329172,12465152.0
1746681053.8910282,12474816.0
1746681053.949399,12484480.0
1746681054.0080955,12494144.0
1746681054.0669324,12503808.0
1746681054.1265063,12513472.0
1746681054.186003,12523136.0
1746681054.2456148,12532800.0
1746681054.3058434,12542464.0
1746681054.3661695,12552128.0
1746681054.4269447,12561792.0
1746681054.5242596,12571488.0
1746681054.5771441,12581184.0
1746681054.6377017,12590912.0
1746681054.6905174,12600640.0
1746681054.7532976,12610400.0
1746681054.8063722,12620160.0
1746681054.8598418,12629920.0
1746681054.913639,12639680.0
1746681054.9755404,12649472.0
1746681055.040909,12659424.0
1746681055.0962174,12669376.0
1746681055.1751988,12679360.0
1746681055.2292342,12689344.0
1746681055.2838454,12699328.0
1746681055.3386335,12709312.0
1746681055.393703,12719296.0
1746681055.4490602,12729280.0
1746681055.5047796,12739264.0
1746681055.5604756,12749248.0
1746681055.6168454,12759232.0
1746681055.673099,12769216.0
1746681055.730041,12779200.0
1746681055.7873082,12789184.0
1746681055.8449485,12799168.0
1746681055.9028447,12809152.0
1746681055.961025,12819136.0
1746681056.0196254,12829120.0
1746681056.0784388,12839104.0
1746681056.137203,12849088.0
1746681056.1966343,12859072.0
1746681056.256379,12869056.0
1746681056.3165722,12879040.0
1746681056.3769383,12889024.0
1746681056.437551,12899008.0
1746681056.4979734,12908992.0
1746681056.597256,12919008.0
1746681056.6522632,12929024.0
1746681056.7074606,12939040.0
1746681056.763013,12949056.0
1746681056.8188787,12959072.0
1746681056.8750312,12969088.0
1746681056.9622645,12979136.0
1746681057.0179846,12989184.0
1746681057.07375,12999232.0
1746681057.1294553,13009280.0
1746681057.1858644,13019328.0
1746681057.2427742,13029376.0
1746681057.2999327,13039424.0
1746681057.3567429,13049472.0
1746681057.414124,13059520.0
1746681057.471308,13069568.0
1746681057.5292828,13079616.0
1746681057.5872326,13089664.0
1746681057.6459215,13099712.0
1746681057.7049873,13109760.0
1746681057.7667665,13119808.0
1746681057.824787,13129856.0
1746681057.8847978,13139904.0
1746681057.941772,13149952.0
1746681057.9989848,13160000.0
1746681058.0563428,13170048.0
1746681058.114373,13180096.0
1746681058.1727033,13190144.0
1746681058.2312167,13200192.0
1746681058.29211,13210240.0
1746681058.3492267,13220288.0
1746681058.4530509,13230784.0
1746681058.51753,13241312.0
1746681058.56962,13251840.0
1746681058.6218605,13262368.0
1746681058.6749213,13272896.0
1746681058.7283978,13283424.0
1746681058.7820215,13293952.0
1746681058.8359673,13304480.0
1746681058.890269,13315008.0
1746681058.9579322,13325568.0
1746681059.0250773,13336416.0
1746681059.08008,13347264.0
1746681059.1412935,13358144.0
1746681059.1956043,13369024.0
1746681059.2547581,13379936.0
1746681059.3205714,13390880.0
1746681059.378815,13401856.0
1746681059.4304757,13412832.0
1746681059.4818535,13423808.0
1746681059.533989,13434784.0
1746681059.5867312,13445760.0
1746681059.6393929,13456736.0
1746681059.6925256,13467712.0
1746681059.7458162,13478688.0
1746681059.7995396,13489664.0
1746681059.853417,13500640.0
1746681059.9071639,13511616.0
1746681060.0110953,13522624.0
1746681060.0633652,13533632.0
1746681060.11534,13544640.0
1746681060.1680691,13555648.0
1746681060.2209077,13566656.0
1746681060.2741325,13577664.0
1746681060.327687,13588672.0
1746681060.3810709,13599680.0
1746681060.4356802,13610688.0
1746681060.4901712,13621696.0
1746681060.544989,13632704.0
1746681060.600211,13643712.0
1746681060.655583,13654720.0
1746681060.7111938,13665728.0
1746681060.766755,13676736.0
1746681060.8224874,13687744.0
1746681060.8790514,13698752.0
1746681060.9357903,13709760.0
1746681060.9926093,13720768.0
1746681061.0500014,13731776.0
1746681061.1077216,13742784.0
1746681061.1657238,13753792.0
1746681061.2239878,13764800.0
1746681061.282079,13775808.0
1746681061.340894,13786816.0
1746681061.400153,13797824.0
1746681061.4598522,13808832.0
1746681061.5198684,13819840.0
1746681061.5801497,13830848.0
1746681061.640939,13841856.0
1746681061.7014132,13852864.0
1746681061.7623158,13863872.0
1746681061.8233852,13874880.0
1746681061.8847294,13885888.0
1746681061.9459574,13896896.0
1746681062.0078902,13907904.0
1746681062.070164,13918912.0
1746681062.1325235,13929920.0
1746681062.1949232,13940928.0
1746681062.2565155,13951936.0
1746681062.319555,13962944.0
1746681062.3829887,13973952.0
1746681062.5103977,13984992.0
1746681062.564314,13996032.0
1746681062.617882,14007072.0
1746681062.6718278,14018112.0
1746681062.7256606,14029152.0
1746681062.7800474,14040192.0
1746681062.8347692,14051232.0
1746681062.8909612,14062272.0
1746681062.9460368,14073312.0
1746681063.0016425,14084352.0
1746681063.0573125,14095392.0
1746681063.1134846,14106432.0
1746681063.169764,14117472.0
1746681063.2260387,14128512.0
1746681063.2830322,14139552.0
1746681063.3403594,14150592.0
1746681063.3981345,14161632.0
1746681063.4561586,14172672.0
1746681063.5146267,14183712.0
1746681063.5736125,14194752.0
1746681063.6324568,14205792.0
1746681063.691984,14216832.0
1746681063.7518935,14227872.0
1746681063.812246,14238912.0
1746681063.8722794,14249952.0
1746681063.9333808,14260992.0
1746681063.9947023,14272032.0
1746681064.0562613,14283072.0
1746681064.118073,14294112.0
1746681064.1798358,14305152.0
1746681064.2422209,14316192.0
1746681064.3048592,14327232.0
1746681064.3680277,14338272.0
1746681064.4314673,14349312.0
1746681064.4949296,14360352.0
1746681064.5587864,14371392.0
1746681064.6226578,14382432.0
1746681064.687211,14393472.0
1746681064.752123,14404512.0
1746681064.8172247,14415552.0
1746681064.882051,14426592.0
1746681064.9487832,14437632.0
1746681065.0140107,14448672.0
1746681065.1162155,14459744.0
1746681065.1718976,14470816.0
1746681065.2343414,14481920.0
1746681065.3046846,14493056.0
1746681065.3602474,14504192.0
1746681065.4161508,14515328.0
