SECONDS,prefix_cache_block_movements_gpu_to_cpu
1746756195.366576,0.0
1746756195.417064,0.0
1746756195.468058,0.0
1746756195.5192628,0.0
1746756195.571446,0.0
1746756195.623359,0.0
1746756195.6755948,0.0
1746756195.7282982,0.0
1746756195.7812588,0.0
1746756195.8350444,0.0
1746756195.8887975,0.0
1746756195.9429286,0.0
1746756195.9971387,0.0
1746756196.0523317,0.0
1746756196.107653,0.0
1746756196.1632252,0.0
1746756196.2191079,0.0
1746756196.2753928,0.0
1746756196.3315868,0.0
1746756196.3884299,0.0
1746756196.446777,0.0
1746756196.5049226,0.0
1746756196.563201,0.0
1746756196.6215994,0.0
1746756196.6799736,0.0
1746756196.7383971,0.0
1746756196.797617,0.0
1746756196.8568122,0.0
1746756196.9162984,0.0
1746756196.9759574,0.0
1746756197.0363095,0.0
1746756197.0965798,0.0
1746756197.1572886,0.0
1746756197.218584,0.0
1746756197.2950954,0.0
1746756197.3408828,0.0
1746756197.3937805,0.0
1746756197.568713,0.0
1746756197.6625378,0.0
1746756197.729189,0.0
1746756197.8712623,0.0
1746756197.9675686,0.0
1746756198.0227404,0.0
1746756198.0777507,0.0
1746756198.1335711,0.0
1746756198.1896574,0.0
1746756198.2462082,0.0
1746756198.3025997,0.0
1746756198.35929,0.0
1746756198.416439,0.0
1746756198.4743214,0.0
1746756198.532548,0.0
1746756198.5908895,0.0
1746756198.6490524,0.0
1746756198.707548,0.0
1746756198.7668185,0.0
1746756198.8260345,0.0
1746756198.8996823,0.0
1746756198.9319723,0.0
1746756198.963423,0.0
1746756199.0355463,0.0
1746756199.0924804,0.0
1746756199.1498294,0.0
1746756199.2068753,0.0
1746756199.2643495,0.0
1746756199.322285,0.0
1746756199.3807714,0.0
1746756199.438026,0.0
1746756199.4957829,0.0
1746756199.5536554,0.0
1746756199.6117432,0.0
1746756199.6705556,0.0
1746756199.7326465,0.0
1746756199.7647073,0.0
1746756199.7963085,0.0
1746756199.8276305,0.0
1746756199.8592758,0.0
1746756199.8911028,0.0
1746756199.9229903,0.0
1746756199.9565456,0.0
1746756200.0258722,0.0
1746756200.0824487,0.0
1746756200.1627357,0.0
1746756200.212433,0.0
1746756200.2627196,0.0
1746756200.312878,0.0
1746756200.3636594,0.0
1746756200.4150043,0.0
1746756200.4661396,0.0
1746756200.517949,0.0
1746756200.5699723,0.0
1746756200.6218944,0.0
1746756200.6742697,0.0
1746756200.7273555,0.0
1746756200.780758,0.0
1746756200.8339531,0.0
1746756200.8873904,0.0
1746756200.9411645,0.0
1746756200.9952078,0.0
1746756201.0497272,0.0
1746756201.1049597,0.0
1746756201.1601613,0.0
1746756201.2159991,0.0
1746756201.272135,0.0
1746756201.3281503,0.0
1746756201.3849204,0.0
1746756201.44179,0.0
1746756201.498761,0.0
1746756201.5560277,0.0
1746756201.6139843,0.0
1746756201.672321,0.0
1746756201.73046,0.0
1746756201.783637,0.0
1746756201.809913,0.0
1746756201.8360276,0.0
1746756201.8622231,0.0
1746756201.8887181,0.0
1746756201.9152796,0.0
1746756201.941664,0.0
1746756201.9681942,0.0
1746756201.9951642,0.0
1746756202.0216544,0.0
1746756202.0480244,0.0
1746756202.0740466,0.0
1746756202.1001382,0.0
1746756202.1265898,0.0
1746756202.1533499,0.0
1746756202.1829784,0.0
1746756202.2063503,0.0
1746756202.2295904,0.0
1746756202.2529292,0.0
1746756202.276261,0.0
1746756202.2998142,0.0
1746756202.3235586,0.0
1746756202.3471053,0.0
1746756202.370848,0.0
1746756202.3941414,0.0
1746756202.4179196,0.0
1746756202.4412148,0.0
1746756202.46469,0.0
1746756202.4881194,0.0
1746756202.5119658,0.0
1746756202.535895,0.0
1746756202.5592315,0.0
1746756202.5825267,0.0
1746756202.605791,0.0
1746756202.6294425,0.0
1746756202.6523883,0.0
1746756202.675758,0.0
1746756202.6994772,0.0
1746756202.722979,0.0
1746756202.746481,0.0
1746756202.769659,0.0
1746756202.793254,0.0
1746756202.8164039,0.0
1746756202.8394244,0.0
1746756202.862537,0.0
1746756202.8862262,0.0
1746756202.9099627,0.0
1746756202.9329824,0.0
1746756202.9860764,0.0
1746756203.0463233,0.0
1746756203.0943923,0.0
1746756203.1425078,0.0
1746756203.1915436,0.0
1746756203.2409406,0.0
1746756203.2905753,0.0
1746756203.3405364,0.0
1746756203.3903458,0.0
1746756203.4547458,0.0
1746756203.5029905,0.0
1746756203.5651233,0.0
1746756203.6131988,0.0
1746756203.6496582,0.0
1746756203.675207,0.0
1746756203.6988869,0.0
1746756203.7229526,0.0
1746756203.7465055,0.0
1746756203.770573,0.0
1746756203.7942328,0.0
1746756203.8183858,0.0
1746756203.842604,0.0
1746756203.8667076,0.0
1746756203.8908324,0.0
1746756203.914607,0.0
1746756203.9387326,0.0
1746756203.962403,0.0
1746756203.9860075,0.0
1746756204.0096896,0.0
1746756204.033804,0.0
1746756204.0581048,0.0
1746756204.0818832,0.0
1746756204.1060426,0.0
1746756204.1297,0.0
1746756204.1536906,0.0
1746756204.1779099,0.0
1746756204.2020123,0.0
1746756204.2260964,0.0
1746756204.2500956,0.0
1746756204.2740955,0.0
1746756204.298819,0.0
1746756204.3228633,0.0
1746756204.3463886,0.0
1746756204.3700106,0.0
1746756204.3937078,0.0
1746756204.4177904,0.0
1746756204.4419174,0.0
1746756204.4655287,0.0
1746756204.4895124,0.0
1746756204.5131807,0.0
1746756204.537239,0.0
1746756204.5610504,0.0
1746756204.5852537,0.0
1746756204.6093984,0.0
1746756204.6334562,0.0
1746756204.6574953,0.0
1746756204.681307,0.0
1746756204.705532,0.0
1746756204.729366,0.0
1746756204.7531273,0.0
1746756204.7769558,0.0
1746756204.8012085,0.0
1746756204.8255973,0.0
1746756204.8494148,0.0
1746756204.8736353,0.0
1746756204.8974864,0.0
1746756204.921745,0.0
1746756204.9456086,0.0
1746756204.9698687,0.0
1746756205.028675,0.0
1746756205.0774205,0.0
1746756205.1263266,0.0
1746756205.1752138,0.0
1746756205.2248101,0.0
1746756205.2744222,0.0
1746756205.3242474,0.0
1746756205.3701055,0.0
1746756205.3953748,0.0
1746756205.4205813,0.0
1746756205.4452264,0.0
1746756205.470432,0.0
1746756205.4952707,0.0
1746756205.5200558,0.0
1746756205.5444887,0.0
1746756205.5693526,0.0
1746756205.5944185,0.0
1746756205.619374,0.0
1746756205.644291,0.0
1746756205.6687858,0.0
1746756205.6938455,0.0
1746756205.7183928,0.0
1746756205.7428606,0.0
1746756205.767432,0.0
1746756205.7924142,0.0
1746756205.8174903,0.0
1746756205.8420587,0.0
1746756205.8672926,0.0
1746756205.8918254,0.0
1746756205.916244,0.0
1746756205.9402857,0.0
1746756205.9647715,0.0
1746756205.9893906,0.0
1746756206.0137713,0.0
1746756206.0380538,0.0
1746756206.062049,0.0
1746756206.0864549,0.0
1746756206.1103976,0.0
1746756206.1342833,0.0
1746756206.1582625,0.0
1746756206.1826472,0.0
1746756206.2071173,0.0
1746756206.2311735,0.0
1746756206.2557487,0.0
1746756206.2802212,0.0
1746756206.3046732,0.0
1746756206.3289256,0.0
1746756206.353446,0.0
1746756206.3780413,0.0
1746756206.4025426,0.0
1746756206.4270692,0.0
1746756206.451139,0.0
1746756206.4756505,0.0
1746756206.4997382,0.0
1746756206.5237942,0.0
1746756206.5489814,0.0
1746756206.572496,0.0
1746756206.5961359,0.0
1746756206.6193645,0.0
1746756206.643198,0.0
1746756206.66699,0.0
1746756206.6906128,0.0
1746756206.7138813,0.0
1746756206.738551,0.0
1746756206.7625883,0.0
1746756206.7860825,0.0
1746756206.8095038,0.0
1746756206.8325133,0.0
1746756206.8558645,0.0
1746756206.878849,0.0
1746756206.901868,0.0
1746756206.924973,0.0
1746756206.9484618,0.0
1746756206.9719868,0.0
1746756206.995087,0.0
1746756207.018601,0.0
1746756207.0420587,0.0
1746756207.0653765,0.0
1746756207.088387,0.0
1746756207.11127,0.0
1746756207.1347816,0.0
1746756207.1581883,0.0
1746756207.1815286,0.0
1746756207.2045915,0.0
1746756207.2280102,0.0
1746756207.2509542,0.0
1746756207.2739708,0.0
1746756207.2969577,0.0
1746756207.3205106,0.0
1746756207.3439953,0.0
1746756207.3670506,0.0
1746756207.3905346,0.0
1746756207.4139793,0.0
1746756207.437404,0.0
1746756207.4604359,0.0
1746756207.4835074,0.0
1746756207.5069494,0.0
1746756207.5303936,0.0
1746756207.553844,0.0
1746756207.5776472,0.0
1746756207.6009889,0.0
1746756207.62426,0.0
1746756207.647297,0.0
1746756207.6703732,0.0
1746756207.6938224,0.0
1746756207.7173493,0.0
1746756207.7404954,0.0
1746756207.7641213,0.0
1746756207.7876222,0.0
1746756207.8110733,0.0
1746756207.8341095,0.0
1746756207.8571467,0.0
1746756207.8807611,0.0
1746756207.9042723,0.0
1746756207.9277904,0.0
1746756207.9508927,0.0
1746756207.9743798,0.0
1746756207.9975116,0.0
1746756208.0206232,0.0
1746756208.0437808,0.0
1746756208.0674462,0.0
1746756208.0910656,0.0
1746756208.1141918,0.0
1746756208.137839,0.0
1746756208.161425,0.0
1746756208.1848707,0.0
1746756208.2080865,0.0
1746756208.2311993,0.0
1746756208.2549016,0.0
1746756208.2784824,0.0
1746756208.3019907,0.0
1746756208.32507,0.0
1746756208.3486435,0.0
1746756208.37172,0.0
1746756208.3948488,0.0
1746756208.4180362,0.0
1746756208.4416575,0.0
1746756208.4653444,0.0
1746756208.4885612,0.0
1746756208.512179,0.0
1746756208.5364132,0.0
1746756208.5603313,0.0
1746756208.5836806,0.0
1746756208.607118,0.0
1746756208.6311986,0.0
1746756208.654907,0.0
1746756208.6800523,0.0
1746756208.7021406,0.0
1746756208.725488,0.0
1746756208.747527,0.0
1746756208.7695365,0.0
1746756208.7915657,0.0
1746756208.8140907,0.0
1746756208.8364375,0.0
1746756208.8584874,0.0
1746756208.8809447,0.0
1746756208.9034195,0.0
1746756208.9258223,0.0
1746756208.9479249,0.0
1746756208.9700153,0.0
1746756208.9926205,0.0
1746756209.0151415,0.0
1746756209.037626,0.0
1746756209.059662,0.0
1746756209.082091,0.0
1746756209.1041224,0.0
1746756209.1261497,0.0
1746756209.1482549,0.0
1746756209.170815,0.0
1746756209.1932106,0.0
1746756209.2153475,0.0
1746756209.237897,0.0
1746756209.2604246,0.0
1746756209.2827568,0.0
1746756209.3049018,0.0
1746756209.3271942,0.0
1746756209.349899,0.0
1746756209.3724623,0.0
1746756209.3950706,0.0
1746756209.4172602,0.0
1746756209.4398282,0.0
1746756209.462044,0.0
1746756209.4842658,0.0
1746756209.5063787,0.0
1746756209.5289981,0.0
1746756209.5515702,0.0
1746756209.5736835,0.0
1746756209.596231,0.0
1746756209.6186736,0.0
1746756209.641139,0.0
1746756209.663442,0.0
1746756209.6853406,0.0
1746756209.7077436,0.0
1746756209.7298694,0.0
1746756209.7522314,0.0
1746756209.774295,0.0
1746756209.7948308,0.0
1746756209.8152146,0.0
1746756209.8358152,0.0
1746756209.8563123,0.0
1746756209.8773005,0.0
1746756209.8980708,0.0
1746756209.9184077,0.0
1746756209.9391909,0.0
1746756209.9599626,0.0
1746756209.9807487,0.0
1746756210.0011356,0.0
1746756210.0210593,0.0
1746756210.0413978,0.0
1746756210.0616891,0.0
1746756210.0816305,0.0
1746756210.101518,0.0
1746756210.1213346,0.0
1746756210.1413186,0.0
1746756210.1613085,0.0
1746756210.181252,0.0
1746756210.2015963,0.0
1746756210.2215402,0.0
1746756210.241552,0.0
1746756210.262006,0.0
1746756210.2823646,0.0
1746756210.302794,0.0
1746756210.3227634,0.0
1746756210.3427536,0.0
1746756210.3631892,0.0
1746756210.383594,0.0
1746756210.4056594,0.0
1746756210.42398,0.0
1746756210.4421864,0.0
1746756210.4603856,0.0
1746756210.4786565,0.0
1746756210.497092,0.0
1746756210.5153656,0.0
1746756210.5333421,0.0
1746756210.5512776,0.0
1746756210.56964,0.0
1746756210.5878668,0.0
1746756210.6060817,0.0
1746756210.623895,0.0
1746756210.641823,0.0
1746756210.6596122,0.0
1746756210.677364,0.0
1746756210.6953566,0.0
1746756210.7127383,0.0
1746756210.730103,0.0
1746756210.7474298,0.0
1746756210.7646644,0.0
1746756210.7819514,0.0
1746756210.7996204,0.0
1746756210.8169737,0.0
1746756210.8343222,0.0
1746756210.852023,0.0
1746756210.8697665,0.0
1746756210.8875663,0.0
1746756210.905065,0.0
1746756210.9223945,0.0
1746756210.939626,0.0
1746756210.9568331,0.0
1746756211.0046673,0.0
1746756211.0530496,0.0
1746756211.101774,0.0
1746756211.1292276,0.0
1746756211.147991,0.0
1746756211.1668065,0.0
1746756211.1860647,0.0
1746756211.205158,0.0
1746756211.2243912,0.0
1746756211.2435553,0.0
1746756211.262723,0.0
1746756211.2818468,0.0
1746756211.300496,0.0
1746756211.3191574,0.0
1746756211.3378232,0.0
1746756211.356491,0.0
1746756211.3751879,0.0
1746756211.3939583,0.0
1746756211.4126213,0.0
1746756211.4313765,0.0
1746756211.4501266,0.0
1746756211.4687521,0.0
1746756211.4880085,0.0
1746756211.507164,0.0
1746756211.5264208,0.0
1746756211.5455873,0.0
1746756211.5646985,0.0
1746756211.5837338,0.0
1746756211.6023724,0.0
1746756211.6210096,0.0
1746756211.6397061,0.0
1746756211.658464,0.0
1746756211.6771624,0.0
1746756211.6957977,0.0
1746756211.714474,0.0
1746756211.7330768,0.0
1746756211.7516866,0.0
1746756211.7704594,0.0
1746756211.7896972,0.0
1746756211.8088176,0.0
1746756211.8281186,0.0
1746756211.8472946,0.0
1746756211.8660526,0.0
1746756211.884793,0.0
1746756211.9031036,0.0
1746756211.921561,0.0
1746756211.9398594,0.0
1746756211.9581556,0.0
1746756211.9764006,0.0
1746756211.9946232,0.0
1746756212.0129972,0.0
1746756212.0313416,0.0
1746756212.0497255,0.0
1746756212.068158,0.0
1746756212.0873594,0.0
1746756212.1053526,0.0
1746756212.1237047,0.0
1746756212.1423352,0.0
1746756212.160633,0.0
1746756212.1785,0.0
1746756212.1963794,0.0
1746756212.2143834,0.0
1746756212.232383,0.0
1746756212.2503653,0.0
1746756212.2683244,0.0
1746756212.286317,0.0
1746756212.3043103,0.0
1746756212.3223586,0.0
1746756212.3403482,0.0
1746756212.3584268,0.0
1746756212.3769143,0.0
1746756212.3948987,0.0
1746756212.4133615,0.0
1746756212.4318602,0.0
1746756212.4501522,0.0
1746756212.4680402,0.0
1746756212.4858642,0.0
1746756212.5037847,0.0
1746756212.5218008,0.0
1746756212.5397604,0.0
1746756212.557828,0.0
1746756212.575635,0.0
1746756212.5936337,0.0
1746756212.6115913,0.0
1746756212.629892,0.0
1746756212.6472218,0.0
1746756212.664976,0.0
1746756212.6822588,0.0
1746756212.699977,0.0
1746756212.7172136,0.0
1746756212.734976,0.0
1746756212.7521436,0.0
1746756212.7694647,0.0
1746756212.7865238,0.0
1746756212.8037534,0.0
1746756212.821014,0.0
1746756212.8382804,0.0
1746756212.855484,0.0
1746756212.8727403,0.0
1746756212.8898675,0.0
1746756212.9071681,0.0
1746756212.9244063,0.0
1746756212.9421568,0.0
1746756212.9593284,0.0
1746756212.977066,0.0
1746756212.9943287,0.0
1746756213.0120895,0.0
1746756213.0292795,0.0
1746756213.0464344,0.0
1746756213.063645,0.0
1746756213.080841,0.0
1746756213.0981007,0.0
1746756213.1153228,0.0
1746756213.132596,0.0
1746756213.1498642,0.0
1746756213.1670384,0.0
1746756213.1843216,0.0
1746756213.2016137,0.0
1746756213.2194388,0.0
1746756213.236793,0.0
1746756213.254539,0.0
1746756213.271806,0.0
1746756213.289456,0.0
1746756213.306609,0.0
1746756213.3236947,0.0
1746756213.3409162,0.0
1746756213.35809,0.0
1746756213.37532,0.0
1746756213.3921304,0.0
1746756213.4089777,0.0
1746756213.425803,0.0
1746756213.4426699,0.0
1746756213.4595728,0.0
1746756213.47651,0.0
1746756213.4938784,0.0
1746756213.5107856,0.0
1746756213.5280836,0.0
1746756213.5449796,0.0
1746756213.5624373,0.0
1746756213.5805454,0.0
1746756213.5975332,0.0
1746756213.614405,0.0
1746756213.6312177,0.0
1746756213.648018,0.0
1746756213.664938,0.0
1746756213.681931,0.0
1746756213.6988952,0.0
1746756213.7158115,0.0
1746756213.7339664,0.0
1746756213.749965,0.0
1746756213.766167,0.0
1746756213.7821143,0.0
1746756213.7981796,0.0
1746756213.8141105,0.0
1746756213.8305478,0.0
1746756213.8466587,0.0
1746756213.8628447,0.0
1746756213.8788667,0.0
1746756213.894839,0.0
1746756213.9107785,0.0
1746756213.9267113,0.0
1746756213.9426568,0.0
1746756213.9585433,0.0
1746756213.9744806,0.0
1746756213.9904335,0.0
1746756214.0064278,0.0
1746756214.0228798,0.0
1746756214.0388484,0.0
1746756214.0552986,0.0
1746756214.0713089,0.0
1746756214.0878074,0.0
1746756214.103832,0.0
1746756214.1197805,0.0
1746756214.135856,0.0
1746756214.1518536,0.0
1746756214.1677818,0.0
1746756214.1838343,0.0
1746756214.199887,0.0
1746756214.2159665,0.0
1746756214.2319627,0.0
1746756214.2479904,0.0
1746756214.2640736,0.0
1746756214.2805884,0.0
1746756214.2965631,0.0
1746756214.3129203,0.0
1746756214.328951,0.0
1746756214.3455095,0.0
1746756214.3615515,0.0
1746756214.3775804,0.0
1746756214.3936,0.0
1746756214.4096553,0.0
1746756214.425663,0.0
1746756214.4418306,0.0
1746756214.457889,0.0
1746756214.4740868,0.0
1746756214.4901483,0.0
1746756214.5062068,0.0
1746756214.5222316,0.0
1746756214.5386202,0.0
1746756214.5546455,0.0
1746756214.5710454,0.0
1746756214.5869305,0.0
1746756214.6033864,0.0
1746756214.6193461,0.0
1746756214.635305,0.0
1746756214.6513236,0.0
1746756214.667347,0.0
1746756214.6832747,0.0
1746756214.699324,0.0
1746756214.7152646,0.0
1746756214.731285,0.0
1746756214.7472968,0.0
1746756214.7633202,0.0
1746756214.779338,0.0
1746756214.795809,0.0
1746756214.811854,0.0
1746756214.8283007,0.0
1746756214.844309,0.0
1746756214.8607414,0.0
1746756214.8767636,0.0
1746756214.8928509,0.0
1746756214.9089224,0.0
1746756214.9249854,0.0
1746756214.9410868,0.0
1746756214.9572017,0.0
1746756214.9732194,0.0
1746756214.9893203,0.0
1746756215.0053937,0.0
1746756215.0215828,0.0
1746756215.0376067,0.0
1746756215.0541496,0.0
1746756215.0702765,0.0
1746756215.086822,0.0
1746756215.1028633,0.0
1746756215.1195126,0.0
1746756215.135523,0.0
1746756215.1516354,0.0
1746756215.1675868,0.0
1746756215.1837282,0.0
1746756215.1998353,0.0
1746756215.2159226,0.0
1746756215.232009,0.0
1746756215.2479894,0.0
1746756215.2640395,0.0
1746756215.280085,0.0
1746756215.2963321,0.0
1746756215.313645,0.0
1746756215.3298316,0.0
1746756215.346436,0.0
1746756215.362653,0.0
1746756215.3794112,0.0
1746756215.395573,0.0
1746756215.4118543,0.0
1746756215.4282293,0.0
1746756215.4445765,0.0
1746756215.4607549,0.0
1746756215.4770665,0.0
1746756215.4932916,0.0
1746756215.5094807,0.0
1746756215.5257392,0.0
1746756215.5420249,0.0
1746756215.5582917,0.0
1746756215.5749986,0.0
1746756215.5911915,0.0
1746756215.607881,0.0
1746756215.6241577,0.0
1746756215.640852,0.0
1746756215.6571026,0.0
1746756215.673392,0.0
1746756215.689622,0.0
1746756215.7058923,0.0
1746756215.722116,0.0
1746756215.7383683,0.0
1746756215.7545674,0.0
1746756215.7708473,0.0
1746756215.7870858,0.0
1746756215.8033328,0.0
1746756215.819545,0.0
1746756215.8362873,0.0
1746756215.8523636,0.0
1746756215.8689053,0.0
1746756215.8849764,0.0
1746756215.9015186,0.0
1746756215.9176302,0.0
1746756215.9338253,0.0
1746756215.9500427,0.0
1746756215.9662945,0.0
1746756215.9825168,0.0
1746756215.99874,0.0
1746756216.014942,0.0
1746756216.0312686,0.0
1746756216.0474775,0.0
1746756216.0637395,0.0
1746756216.0799885,0.0
1746756216.096717,0.0
1746756216.1129653,0.0
1746756216.1295998,0.0
1746756216.1457176,0.0
1746756216.1624897,0.0
1746756216.178703,0.0
1746756216.1949952,0.0
1746756216.21124,0.0
1746756216.2273626,0.0
1746756216.2435732,0.0
1746756216.259811,0.0
1746756216.2759793,0.0
1746756216.292093,0.0
1746756216.3082342,0.0
1746756216.3245125,0.0
1746756216.3407447,0.0
1746756216.3574615,0.0
1746756216.3736358,0.0
1746756216.3903284,0.0
1746756216.4065728,0.0
1746756216.423364,0.0
1746756216.439504,0.0
1746756216.4557815,0.0
1746756216.471984,0.0
1746756216.488239,0.0
1746756216.5044131,0.0
1746756216.5207415,0.0
1746756216.5369,0.0
1746756216.5531204,0.0
1746756216.5692976,0.0
1746756216.5855103,0.0
1746756216.6016276,0.0
1746756216.6183147,0.0
1746756216.6344573,0.0
1746756216.6511233,0.0
1746756216.667356,0.0
1746756216.6840503,0.0
1746756216.7002785,0.0
1746756216.7165875,0.0
1746756216.73278,0.0
1746756216.7489982,0.0
1746756216.765155,0.0
1746756216.7813487,0.0
1746756216.7975695,0.0
1746756216.8137956,0.0
1746756216.8299353,0.0
1746756216.846112,0.0
1746756216.8622923,0.0
1746756216.879051,0.0
1746756216.895275,0.0
1746756216.912031,0.0
1746756216.928242,0.0
1746756216.945065,0.0
1746756216.9613755,0.0
1746756216.9776094,0.0
1746756216.9937928,0.0
1746756217.010017,0.0
1746756217.026296,0.0
1746756217.0426116,0.0
1746756217.058836,0.0
1746756217.0750844,0.0
1746756217.0913723,0.0
1746756217.1076407,0.0
1746756217.1239429,0.0
1746756217.1411338,0.0
1746756217.1573484,0.0
1746756217.1741023,0.0
1746756217.190301,0.0
1746756217.207125,0.0
1746756217.2233217,0.0
1746756217.2396388,0.0
1746756217.2558367,0.0
1746756217.2719893,0.0
1746756217.288177,0.0
1746756217.3043702,0.0
1746756217.3205922,0.0
1746756217.3367715,0.0
1746756217.3529322,0.0
1746756217.3692014,0.0
1746756217.385456,0.0
1746756217.4021752,0.0
1746756217.4184601,0.0
1746756217.435241,0.0
1746756217.4514778,0.0
1746756217.468244,0.0
1746756217.4843974,0.0
1746756217.50063,0.0
1746756217.5168357,0.0
1746756217.5330765,0.0
1746756217.549276,0.0
1746756217.5655384,0.0
1746756217.5817053,0.0
1746756217.5978854,0.0
1746756217.6140537,0.0
1746756217.6301885,0.0
1746756217.6462855,0.0
1746756217.6629686,0.0
1746756217.6792388,0.0
1746756217.6959343,0.0
1746756217.7121916,0.0
1746756217.7288544,0.0
1746756217.7449758,0.0
1746756217.7610815,0.0
1746756217.777251,0.0
1746756217.7934058,0.0
1746756217.8095324,0.0
1746756217.8256607,0.0
1746756217.841775,0.0
1746756217.8579698,0.0
1746756217.8741386,0.0
1746756217.890295,0.0
1746756217.906439,0.0
1746756217.9231274,0.0
1746756217.9393153,0.0
1746756217.9559634,0.0
1746756217.972121,0.0
1746756218.0196888,0.0
1746756218.0608392,0.0
1746756218.1092231,0.0
1746756218.1506855,0.0
1746756218.1758711,0.0
1746756218.193115,0.0
1746756218.2103198,0.0
1746756218.2279875,0.0
1746756218.2450712,0.0
1746756218.262753,0.0
1746756218.279851,0.0
1746756218.2968931,0.0
1746756218.3143408,0.0
1746756218.3314652,0.0
1746756218.3489819,0.0
1746756218.366218,0.0
1746756218.3837645,0.0
1746756218.4008698,0.0
1746756218.4179292,0.0
1746756218.4350238,0.0
1746756218.4522057,0.0
1746756218.4693704,0.0
1746756218.4864404,0.0
1746756218.5040886,0.0
1746756218.5212252,0.0
1746756218.5389278,0.0
1746756218.5561,0.0
1746756218.5731766,0.0
1746756218.5909808,0.0
1746756218.6077175,0.0
1746756218.6247344,0.0
1746756218.6415312,0.0
1746756218.6587756,0.0
1746756218.675593,0.0
1746756218.6923869,0.0
1746756218.7093227,0.0
1746756218.72621,0.0
1746756218.7430954,0.0
1746756218.7598784,0.0
1746756218.7772892,0.0
1746756218.7942157,0.0
1746756218.8115177,0.0
1746756218.8283658,0.0
1746756218.8451934,0.0
1746756218.8624742,0.0
1746756218.8793778,0.0
1746756218.8966537,0.0
1746756218.9134166,0.0
1746756218.9307263,0.0
1746756218.947539,0.0
1746756218.9643364,0.0
1746756218.9812,0.0
1746756218.9979994,0.0
1746756219.01481,0.0
1746756219.0316515,0.0
1746756219.0490844,0.0
1746756219.0659692,0.0
1746756219.0832171,0.0
1746756219.1000288,0.0
1746756219.116939,0.0
1746756219.1359663,0.0
1746756219.1529849,0.0
1746756219.1703155,0.0
1746756219.1871927,0.0
1746756219.2046254,0.0
1746756219.221616,0.0
1746756219.2384727,0.0
1746756219.255321,0.0
1746756219.2722242,0.0
1746756219.2891057,0.0
1746756219.305909,0.0
1746756219.323191,0.0
1746756219.340023,0.0
1746756219.3572433,0.0
1746756219.3740177,0.0
1746756219.3907611,0.0
1746756219.4080846,0.0
1746756219.4249833,0.0
1746756219.442258,0.0
1746756219.4592516,0.0
1746756219.4766557,0.0
1746756219.4934883,0.0
1746756219.5102923,0.0
1746756219.5271711,0.0
1746756219.5440552,0.0
1746756219.5609474,0.0
1746756219.57778,0.0
1746756219.5950692,0.0
1746756219.6118925,0.0
1746756219.6292956,0.0
1746756219.6461992,0.0
1746756219.6630917,0.0
1746756219.6804173,0.0
1746756219.6972938,0.0
1746756219.714582,0.0
1746756219.7315233,0.0
1746756219.7490892,0.0
1746756219.765808,0.0
1746756219.7826385,0.0
1746756219.7990525,0.0
1746756219.8155563,0.0
1746756219.83201,0.0
1746756219.8484766,0.0
1746756219.8650272,0.0
1746756219.8813925,0.0
1746756219.897893,0.0
1746756219.9141543,0.0
1746756219.9304194,0.0
1746756219.946757,0.0
1746756219.963101,0.0
1746756220.0098226,0.0
1746756220.0277097,0.0
1746756220.0448992,0.0
1746756220.0654874,0.0
1746756220.0822747,0.0
1746756220.0990348,0.0
1746756220.1162822,0.0
1746756220.1330447,0.0
1746756220.150221,0.0
1746756220.167379,0.0
1746756220.184184,0.0
1746756220.2013555,0.0
1746756220.2181098,0.0
1746756220.2349184,0.0
1746756220.2516148,0.0
1746756220.2684624,0.0
1746756220.2853043,0.0
1746756220.3019986,0.0
1746756220.319188,0.0
1746756220.3359191,0.0
1746756220.352586,0.0
1746756220.3692749,0.0
1746756220.3864746,0.0
1746756220.4032745,0.0
1746756220.4205737,0.0
1746756220.4378188,0.0
1746756220.4546182,0.0
1746756220.4718711,0.0
1746756220.4887629,0.0
1746756220.5054908,0.0
1746756220.522308,0.0
1746756220.5391076,0.0
1746756220.5558045,0.0
1746756220.572666,0.0
1746756220.5898788,0.0
1746756220.6067371,0.0
1746756220.623507,0.0
1746756220.6401577,0.0
1746756220.6573772,0.0
1746756220.6741917,0.0
1746756220.691446,0.0
1746756220.7087197,0.0
1746756220.7256129,0.0
1746756220.7428222,0.0
1746756220.7595472,0.0
1746756220.7763047,0.0
1746756220.7930593,0.0
1746756220.8099523,0.0
1746756220.8267944,0.0
1746756220.843615,0.0
1746756220.8609254,0.0
1746756220.8776603,0.0
1746756220.8944309,0.0
1746756220.911202,0.0
1746756220.9283824,0.0
1746756220.9450767,0.0
1746756220.9621449,0.0
1746756220.9792924,0.0
1746756221.0292099,0.0
1746756221.0712368,0.0
1746756221.113139,0.0
1746756221.1554825,0.0
1746756221.2097883,0.0
1746756221.2319674,0.0
1746756221.2499902,0.0
1746756221.2680295,0.0
1746756221.2864547,0.0
1746756221.304772,0.0
1746756221.3231478,0.0
1746756221.34097,0.0
1746756221.3592138,0.0
1746756221.3770316,0.0
1746756221.3953283,0.0
1746756221.4138021,0.0
1746756221.4317398,0.0
1746756221.4501173,0.0
1746756221.4681,0.0
1746756221.4860458,0.0
1746756221.5040133,0.0
1746756221.5219777,0.0
1746756221.5399985,0.0
1746756221.5579288,0.0
1746756221.5763109,0.0
1746756221.5945969,0.0
1746756221.612893,0.0
1746756221.630668,0.0
1746756221.6490257,0.0
1746756221.666871,0.0
