SECONDS,prefix_cache_block_movements_cpu_to_gpu
1746692705.0219219,0.0
1746692705.0828552,0.0
1746692705.1446989,0.0
1746692705.206253,0.0
1746692705.2680876,0.0
1746692705.330653,0.0
1746692705.3931203,0.0
1746692705.4562602,0.0
1746692705.5196862,0.0
1746692705.583122,0.0
1746692705.6470764,0.0
1746692705.7115262,0.0
1746692705.776328,0.0
1746692705.8411996,0.0
1746692705.9066925,0.0
1746692705.972318,0.0
1746692706.0379987,0.0
1746692706.1039152,0.0
1746692706.1736245,0.0
1746692706.2403355,0.0
1746692706.3071933,0.0
1746692706.3780804,0.0
1746692706.4433918,0.0
1746692706.509244,0.0
1746692706.5755484,0.0
1746692706.6418226,0.0
1746692706.708941,0.0
1746692706.7760954,0.0
1746692706.843696,0.0
1746692706.9113626,0.0
1746692706.9794967,0.0
1746692707.0480044,0.0
1746692707.1165211,0.0
1746692707.185436,0.0
1746692707.2550387,0.0
1746692707.324363,0.0
1746692707.3941126,0.0
1746692707.4643524,0.0
1746692707.571085,0.0
1746692707.625996,0.0
1746692707.700298,0.0
1746692707.755045,0.0
1746692707.8106134,0.0
1746692707.8656085,0.0
1746692707.9208384,0.0
1746692707.976175,0.0
1746692708.0321918,0.0
1746692708.0884101,0.0
1746692708.1449854,0.0
1746692708.2012444,0.0
1746692708.2583535,0.0
1746692708.315178,0.0
1746692708.372367,0.0
1746692708.4313715,0.0
1746692708.488378,0.0
1746692708.5457938,0.0
1746692708.622745,0.0
1746692708.6768024,0.0
1746692708.7314727,0.0
1746692708.7863407,0.0
1746692708.8591633,0.0
1746692708.9139469,0.0
1746692708.9685833,0.0
1746692709.0238948,0.0
1746692709.079144,0.0
1746692709.1351883,0.0
1746692709.1915452,0.0
1746692709.247815,0.0
1746692709.3043659,0.0
1746692709.361567,0.0
1746692709.4186711,0.0
1746692709.4767172,0.0
1746692709.5349765,0.0
1746692709.593028,0.0
1746692709.6670117,0.0
1746692709.7303305,0.0
1746692709.7860537,0.0
1746692709.886988,0.0
1746692709.9434226,0.0
1746692709.998748,0.0
1746692710.0545354,0.0
1746692710.1125078,0.0
1746692710.167418,0.0
1746692710.2223647,0.0
1746692710.277671,0.0
1746692710.3336725,0.0
1746692710.389478,0.0
1746692710.445607,0.0
1746692710.5023873,0.0
1746692710.5591648,0.0
1746692710.616646,0.0
1746692710.6744354,0.0
1746692710.7325892,0.0
1746692710.7909617,0.0
1746692710.8490663,0.0
1746692710.907993,0.0
1746692710.9671423,0.0
1746692711.0266852,0.0
1746692711.0867858,0.0
1746692711.1468182,0.0
1746692711.2071507,0.0
1746692711.268339,0.0
1746692711.329399,0.0
1746692711.3906488,0.0
1746692711.4522848,0.0
1746692711.5129988,0.0
1746692711.5740755,0.0
1746692711.6353974,0.0
1746692711.6970577,0.0
1746692711.7593749,0.0
1746692711.8225453,0.0
1746692711.8865366,0.0
1746692711.9507148,0.0
1746692712.015086,0.0
1746692712.0798938,0.0
1746692712.1446064,0.0
1746692712.2132514,0.0
1746692712.2757268,0.0
1746692712.3383892,0.0
1746692712.4014866,0.0
1746692712.466384,0.0
1746692712.529256,0.0
1746692712.5928407,0.0
1746692712.6566556,0.0
1746692712.7208757,0.0
1746692712.7852767,0.0
1746692712.8498526,0.0
1746692712.915094,0.0
1746692712.997767,0.0
1746692713.0505917,0.0
1746692713.1033854,0.0
1746692713.1579795,0.0
1746692713.2094953,0.0
1746692713.2618663,0.0
1746692713.3140745,0.0
1746692713.3990035,0.0
1746692713.4507232,0.0
1746692713.502132,0.0
1746692713.5543518,0.0
1746692713.606852,0.0
1746692713.65966,0.0
1746692713.7124243,0.0
1746692713.7654426,0.0
1746692713.8191833,0.0
1746692713.8732445,0.0
1746692713.9275565,0.0
1746692713.9821818,0.0
1746692714.036745,0.0
1746692714.0915601,0.0
1746692714.147201,0.0
1746692714.20269,0.0
1746692714.2584054,0.0
1746692714.3149412,0.0
1746692714.3712962,0.0
1746692714.4283814,0.0
1746692714.4857185,0.0
1746692714.5434582,0.0
1746692714.601082,0.0
1746692714.659127,0.0
1746692714.7178404,0.0
1746692714.777135,0.0
1746692714.8366697,0.0
1746692714.8962953,0.0
1746692714.9557836,0.0
1746692715.0154614,0.0
1746692715.0758684,0.0
1746692715.136137,0.0
1746692715.2312021,0.0
1746692715.2955074,0.0
1746692715.3486533,0.0
1746692715.4023907,0.0
1746692715.4563506,0.0
1746692715.5108278,0.0
1746692715.5654855,0.0
1746692715.6418052,0.0
1746692715.6956878,0.0
1746692715.7496886,0.0
1746692715.8048697,0.0
1746692715.8619554,0.0
1746692715.916928,0.0
1746692715.9718597,0.0
1746692716.0277057,0.0
1746692716.083328,0.0
1746692716.139422,0.0
1746692716.1960943,0.0
1746692716.2526734,0.0
1746692716.3103065,0.0
1746692716.3681235,0.0
1746692716.4263356,0.0
1746692716.484912,0.0
1746692716.543373,0.0
1746692716.602436,0.0
1746692716.7051513,0.0
1746692716.761928,0.0
1746692716.8159995,0.0
1746692716.8697093,0.0
1746692716.9233146,0.0
1746692716.9781506,0.0
1746692717.0331216,0.0
1746692717.0884392,0.0
1746692717.1445193,0.0
1746692717.200602,0.0
1746692717.2573981,0.0
1746692717.3142989,0.0
1746692717.371776,0.0
1746692717.4294612,0.0
1746692717.4869668,0.0
1746692717.5451047,0.0
1746692717.603418,0.0
1746692717.6620178,0.0
1746692717.7210906,0.0
1746692717.7804148,0.0
1746692717.8398702,0.0
1746692717.9001982,0.0
1746692717.9601939,0.0
1746692718.020285,0.0
1746692718.0810468,0.0
1746692718.141884,0.0
1746692718.2034318,0.0
1746692718.2653077,0.0
1746692718.3613553,0.0
1746692718.4690468,0.0
1746692718.5393229,0.0
1746692718.6102195,0.0
1746692718.6757982,0.0
1746692718.7490945,0.0
1746692718.806974,0.0
1746692718.8649588,0.0
1746692718.922865,0.0
1746692718.981619,0.0
1746692719.0406027,0.0
1746692719.0995653,0.0
1746692719.1621857,0.0
1746692719.2194932,0.0
1746692719.277513,0.0
1746692719.3356924,0.0
1746692719.3944182,0.0
1746692719.496257,0.0
1746692719.5522356,0.0
1746692719.6085575,0.0
1746692719.6651008,0.0
1746692719.7221456,0.0
1746692719.7794924,0.0
1746692719.8370318,0.0
1746692719.8945355,0.0
1746692719.9527109,0.0
1746692720.0111651,0.0
1746692720.0695572,0.0
1746692720.1286714,0.0
1746692720.1877198,0.0
1746692720.2474356,0.0
1746692720.3074057,0.0
1746692720.367785,0.0
1746692720.4283965,0.0
1746692720.4904745,0.0
1746692720.5481598,0.0
1746692720.6072016,0.0
1746692720.6648128,0.0
1746692720.7228966,0.0
1746692720.7813337,0.0
1746692720.840863,0.0
1746692720.8989992,0.0
1746692720.9576545,0.0
1746692721.0163603,0.0
1746692721.0756571,0.0
1746692721.1376297,0.0
1746692721.1997368,0.0
1746692721.26209,0.0
1746692721.3247263,0.0
1746692721.3875477,0.0
1746692721.461962,0.0
1746692721.516345,0.0
1746692721.5705705,0.0
1746692721.6249444,0.0
1746692721.6799293,0.0
1746692721.7440372,0.0
1746692721.8254175,0.0
1746692721.8794851,0.0
1746692721.9336855,0.0
1746692721.9878657,0.0
1746692722.0427744,0.0
1746692722.097839,0.0
1746692722.153129,0.0
1746692722.2096586,0.0
1746692722.265979,0.0
1746692722.3225427,0.0
1746692722.378993,0.0
1746692722.4362626,0.0
1746692722.4957726,0.0
1746692722.5520315,0.0
1746692722.6086016,0.0
1746692722.665483,0.0
1746692722.7222931,0.0
1746692722.7797415,0.0
1746692722.8373845,0.0
1746692722.894933,0.0
1746692722.9533398,0.0
1746692723.0121253,0.0
1746692723.0710833,0.0
1746692723.1304517,0.0
1746692723.1901205,0.0
1746692723.249947,0.0
1746692723.3100014,0.0
1746692723.370609,0.0
1746692723.4315228,0.0
1746692723.5171049,0.0
1746692723.571312,0.0
1746692723.6255388,0.0
1746692723.6796951,0.0
1746692723.7345278,0.0
1746692723.789736,0.0
1746692723.8448234,0.0
1746692723.9005463,0.0
1746692723.9560902,0.0
1746692724.0124574,0.0
1746692724.0691009,0.0
1746692724.1261177,0.0
1746692724.1833315,0.0
1746692724.2404335,0.0
1746692724.298344,0.0
1746692724.3564901,0.0
1746692724.4156637,0.0
1746692724.4745595,0.0
1746692724.5336115,0.0
1746692724.5925326,0.0
1746692724.6522293,0.0
1746692724.7123382,0.0
1746692724.7726262,0.0
1746692724.8330972,0.0
1746692724.8934343,0.0
1746692724.954314,0.0
1746692725.0156522,0.0
1746692725.0772552,0.0
1746692725.139182,0.0
1746692725.2010167,0.0
1746692725.264685,0.0
1746692725.3266978,0.0
1746692725.438551,0.0
1746692725.4929624,0.0
1746692725.5476964,0.0
1746692725.6023238,0.0
1746692725.6577516,0.0
1746692725.71344,0.0
1746692725.7691061,0.0
1746692725.8255317,0.0
1746692725.8817592,0.0
1746692725.9392362,0.0
1746692726.0003846,0.0
1746692726.0579915,0.0
1746692726.1158817,0.0
1746692726.1736727,0.0
1746692726.2322235,0.0
1746692726.2908266,0.0
1746692726.3499403,0.0
1746692726.4092631,0.0
1746692726.468676,0.0
1746692726.5281844,0.0
1746692726.588382,0.0
1746692726.6490083,0.0
1746692726.7093978,0.0
1746692726.770346,0.0
1746692726.8313768,0.0
1746692726.8926282,0.0
1746692726.9545562,0.0
1746692727.0168016,0.0
1746692727.079387,0.0
1746692727.1418285,0.0
1746692727.204995,0.0
1746692727.2695343,0.0
1746692727.3325243,0.0
1746692727.395795,0.0
1746692727.4594595,0.0
1746692727.5229764,0.0
1746692727.5871592,0.0
1746692727.651721,0.0
1746692727.7161355,0.0
1746692727.781273,0.0
1746692727.8463368,0.0
1746692727.9116223,0.0
1746692727.9776452,0.0
1746692728.0441344,0.0
1746692728.1106348,0.0
1746692728.1770043,0.0
1746692728.2439225,0.0
1746692728.311585,0.0
1746692728.3794816,0.0
1746692728.4477756,0.0
1746692728.5163937,0.0
1746692728.5848281,0.0
1746692728.6540785,0.0
1746692728.7237108,0.0
1746692728.7930498,0.0
1746692728.8628979,0.0
1746692728.9327254,0.0
1746692729.0028718,0.0
1746692729.0739694,0.0
1746692729.14502,0.0
1746692729.2163057,0.0
1746692729.2877824,0.0
1746692729.359492,0.0
1746692729.4320362,0.0
1746692729.504883,0.0
1746692729.5920465,0.0
1746692729.6493583,0.0
1746692729.706101,0.0
1746692729.7635005,0.0
1746692729.821326,0.0
1746692729.915304,0.0
1746692729.972592,0.0
1746692730.0296886,0.0
1746692730.086992,0.0
1746692730.1483994,0.0
1746692730.2033007,0.0
1746692730.258904,0.0
1746692730.3144553,0.0
1746692730.3702028,0.0
1746692730.4267323,0.0
1746692730.483693,0.0
1746692730.5409834,0.0
1746692730.5983717,0.0
1746692730.655828,0.0
1746692730.7138512,0.0
1746692730.7722445,0.0
1746692730.8305252,0.0
1746692730.890719,0.0
1746692730.9485471,0.0
1746692731.0067,0.0
1746692731.0654433,0.0
1746692731.1248832,0.0
1746692731.1841042,0.0
1746692731.2432113,0.0
1746692731.3024547,0.0
1746692731.3625643,0.0
1746692731.4231331,0.0
1746692731.4837883,0.0
1746692731.5448086,0.0
1746692731.605582,0.0
1746692731.6666193,0.0
1746692731.7284875,0.0
1746692731.7902393,0.0
1746692731.8526618,0.0
1746692731.9149613,0.0
1746692731.9775202,0.0
1746692732.0409641,0.0
1746692732.1409707,0.0
1746692732.195662,0.0
1746692732.2500334,0.0
1746692732.3048031,0.0
1746692732.360169,0.0
1746692732.415914,0.0
1746692732.4719882,0.0
1746692732.528394,0.0
1746692732.5846133,0.0
1746692732.6411743,0.0
1746692732.6984549,0.0
1746692732.755608,0.0
1746692732.8134713,0.0
1746692732.8713443,0.0
1746692732.9293509,0.0
1746692732.9880493,0.0
1746692733.047089,0.0
1746692733.1064086,0.0
1746692733.1656168,0.0
1746692733.225332,0.0
1746692733.2856276,0.0
1746692733.3463614,0.0
1746692733.4072683,0.0
1746692733.4683564,0.0
1746692733.5293994,0.0
1746692733.5907466,0.0
1746692733.6529033,0.0
1746692733.7149289,0.0
1746692733.7776582,0.0
1746692733.8402627,0.0
1746692733.903286,0.0
1746692733.9668767,0.0
1746692734.0309696,0.0
1746692734.0952015,0.0
1746692734.1594124,0.0
1746692734.2238925,0.0
1746692734.2889597,0.0
1746692734.3544016,0.0
1746692734.4201772,0.0
1746692734.4863126,0.0
1746692734.5640948,0.0
1746692734.6673858,0.0
1746692734.723713,0.0
1746692734.779709,0.0
1746692734.8364623,0.0
1746692734.893443,0.0
1746692734.9507377,0.0
1746692735.0083942,0.0
1746692735.0662618,0.0
1746692735.1243527,0.0
1746692735.1825712,0.0
1746692735.241073,0.0
1746692735.300113,0.0
1746692735.359421,0.0
1746692735.4209974,0.0
1746692735.479881,0.0
1746692735.538893,0.0
1746692735.5980628,0.0
1746692735.6584353,0.0
1746692735.7182634,0.0
1746692735.7787163,0.0
1746692735.8394027,0.0
1746692735.9000218,0.0
1746692735.961314,0.0
1746692736.0229635,0.0
1746692736.085685,0.0
1746692736.149518,0.0
1746692736.2123914,0.0
1746692736.274559,0.0
1746692736.3372593,0.0
1746692736.4226515,0.0
1746692736.484771,0.0
1746692736.5477045,0.0
1746692736.6108336,0.0
1746692736.6747336,0.0
1746692736.7385278,0.0
1746692736.802863,0.0
1746692736.8673859,0.0
1746692736.9321058,0.0
1746692736.9973626,0.0
1746692737.062905,0.0
1746692737.12869,0.0
1746692737.2069693,0.0
1746692737.3309255,0.0
1746692737.3973558,0.0
1746692737.4643598,0.0
1746692737.5315876,0.0
1746692737.5992405,0.0
1746692737.6682737,0.0
1746692737.7374284,0.0
1746692737.807585,0.0
1746692737.8775716,0.0
1746692737.9484622,0.0
1746692738.01981,0.0
1746692738.0908217,0.0
1746692738.1627958,0.0
1746692738.2754693,0.0
1746692738.3307824,0.0
1746692738.394342,0.0
1746692738.4495132,0.0
1746692738.514341,0.0
1746692738.5702653,0.0
1746692738.6264288,0.0
1746692738.699571,0.0
1746692738.7551024,0.0
1746692738.810529,0.0
1746692738.8667362,0.0
1746692738.9248312,0.0
1746692738.9804692,0.0
1746692739.0359333,0.0
1746692739.090118,0.0
1746692739.1465707,0.0
1746692739.2032719,0.0
1746692739.2600455,0.0
1746692739.3177142,0.0
1746692739.4001684,0.0
1746692739.4551969,0.0
1746692739.510078,0.0
1746692739.567795,0.0
1746692739.621419,0.0
1746692739.675118,0.0
1746692739.7307863,0.0
1746692739.7838156,0.0
1746692739.8366125,0.0
1746692739.8902357,0.0
1746692739.9434884,0.0
1746692739.9969556,0.0
1746692740.06641,0.0
1746692740.1290135,0.0
1746692740.180538,0.0
1746692740.2319431,0.0
1746692740.283796,0.0
1746692740.3370204,0.0
1746692740.390085,0.0
1746692740.4622478,0.0
1746692740.514736,0.0
1746692740.5672503,0.0
1746692740.619591,0.0
1746692740.6727176,0.0
1746692740.7261322,0.0
1746692740.7799323,0.0
1746692740.833316,0.0
1746692740.8874779,0.0
1746692740.9580262,0.0
1746692741.0131795,0.0
1746692741.070968,0.0
1746692741.1248085,0.0
1746692741.2042847,0.0
1746692741.2567406,0.0
1746692741.309063,0.0
1746692741.3616176,0.0
1746692741.4144704,0.0
1746692741.4677243,0.0
1746692741.5209427,0.0
1746692741.5747948,0.0
1746692741.628799,0.0
1746692741.7024958,0.0
1746692741.7545943,0.0
1746692741.8065472,0.0
1746692741.8593395,0.0
1746692741.9125028,0.0
1746692741.9658887,0.0
1746692742.0200052,0.0
1746692742.1130974,0.0
1746692742.1750202,0.0
1746692742.2393203,0.0
1746692742.2914934,0.0
1746692742.3594172,0.0
1746692742.411291,0.0
1746692742.4624665,0.0
1746692742.5144567,0.0
1746692742.566716,0.0
1746692742.6195304,0.0
1746692742.6723487,0.0
1746692742.7252572,0.0
1746692742.7790196,0.0
1746692742.833046,0.0
1746692742.8875165,0.0
1746692742.941713,0.0
1746692742.9965236,0.0
1746692743.0714147,0.0
1746692743.1316721,0.0
1746692743.1840603,0.0
1746692743.2457983,0.0
1746692743.298242,0.0
1746692743.351557,0.0
1746692743.4128556,0.0
1746692743.5228372,0.0
1746692743.5840394,0.0
1746692743.6624167,0.0
1746692743.7172983,0.0
1746692743.7743537,0.0
1746692743.8316734,0.0
1746692743.8893826,0.0
1746692743.947193,0.0
1746692744.004839,0.0
1746692744.0681975,0.0
1746692744.122641,0.0
1746692744.177854,0.0
1746692744.23344,0.0
1746692744.2897537,0.0
1746692744.3463435,0.0
1746692744.4032652,0.0
1746692744.4607627,0.0
1746692744.5184634,0.0
1746692744.5759661,0.0
1746692744.6329432,0.0
1746692744.6911476,0.0
1746692744.749897,0.0
1746692744.8090496,0.0
1746692744.868265,0.0
1746692744.9270723,0.0
1746692744.9869916,0.0
1746692745.0466952,0.0
1746692745.1054108,0.0
1746692745.164569,0.0
1746692745.2241952,0.0
1746692745.2854757,0.0
1746692745.346286,0.0
1746692745.460489,0.0
1746692745.5218108,0.0
1746692745.5807943,0.0
1746692745.640046,0.0
1746692745.700144,0.0
1746692745.7605755,0.0
1746692745.8215055,0.0
1746692745.8846362,0.0
1746692745.9484537,0.0
1746692746.0448987,0.0
1746692746.0968974,0.0
1746692746.1485806,0.0
1746692746.2010088,0.0
1746692746.2532036,0.0
1746692746.3058178,0.0
1746692746.3586144,0.0
1746692746.4116313,0.0
1746692746.464903,0.0
1746692746.5182376,0.0
1746692746.5719342,0.0
1746692746.6262388,0.0
1746692746.6806393,0.0
1746692746.7775362,0.0
1746692746.829699,0.0
1746692746.8818178,0.0
1746692746.9339743,0.0
1746692746.9865665,0.0
1746692747.0393941,0.0
1746692747.0930867,0.0
1746692747.1458764,0.0
1746692747.1988928,0.0
1746692747.2523105,0.0
1746692747.3059847,0.0
1746692747.359978,0.0
1746692747.4136662,0.0
1746692747.468996,0.0
1746692747.522729,0.0
1746692747.5771868,0.0
1746692747.6320548,0.0
1746692747.68727,0.0
1746692747.7424178,0.0
1746692747.7980726,0.0
1746692747.8540835,0.0
1746692747.9103856,0.0
1746692747.9669352,0.0
1746692748.0239522,0.0
1746692748.081281,0.0
1746692748.13891,0.0
1746692748.1969194,0.0
1746692748.2556193,0.0
1746692748.3144205,0.0
1746692748.3733582,0.0
1746692748.4327428,0.0
1746692748.4921608,0.0
1746692748.5519505,0.0
1746692748.6119542,0.0
1746692748.672297,0.0
1746692748.7330368,0.0
1746692748.7940192,0.0
1746692748.8552701,0.0
1746692748.9169185,0.0
1746692748.978937,0.0
1746692749.0411937,0.0
1746692749.1038554,0.0
1746692749.1666691,0.0
1746692749.2298558,0.0
1746692749.2931669,0.0
1746692749.3566437,0.0
1746692749.4206715,0.0
1746692749.4851465,0.0
1746692749.5497694,0.0
1746692749.6209497,0.0
1746692749.6735632,0.0
1746692749.7267442,0.0
1746692749.780283,0.0
1746692749.8341467,0.0
1746692749.888302,0.0
1746692749.9426005,0.0
1746692749.9967837,0.0
1746692750.064769,0.0
1746692750.1284287,0.0
1746692750.1836984,0.0
1746692750.2397885,0.0
1746692750.2960968,0.0
1746692750.353031,0.0
1746692750.4101872,0.0
1746692750.4676468,0.0
1746692750.5254946,0.0
1746692750.5834315,0.0
1746692750.6417074,0.0
1746692750.7004056,0.0
1746692750.759473,0.0
1746692750.8188782,0.0
1746692750.8785515,0.0
1746692750.9386184,0.0
1746692750.9988325,0.0
1746692751.0594416,0.0
1746692751.1205852,0.0
1746692751.181899,0.0
1746692751.2432766,0.0
1746692751.3054037,0.0
1746692751.3846257,0.0
1746692751.4400592,0.0
1746692751.4953008,0.0
1746692751.5504682,0.0
1746692751.606302,0.0
1746692751.662502,0.0
1746692751.718969,0.0
1746692751.775199,0.0
1746692751.9015956,0.0
1746692751.9571674,0.0
1746692752.013398,0.0
1746692752.0702472,0.0
1746692752.1268463,0.0
1746692752.1834493,0.0
1746692752.2402887,0.0
1746692752.2972329,0.0
1746692752.3548388,0.0
1746692752.4126234,0.0
1746692752.5067883,0.0
1746692752.5641053,0.0
1746692752.6533353,0.0
1746692752.7169147,0.0
1746692752.7707205,0.0
1746692752.825409,0.0
1746692752.8785272,0.0
1746692752.9321363,0.0
1746692752.98599,0.0
1746692753.0401363,0.0
1746692753.0948317,0.0
1746692753.1493096,0.0
1746692753.2903843,0.0
1746692753.3440776,0.0
1746692753.3977346,0.0
1746692753.4524217,0.0
1746692753.50772,0.0
1746692753.5633497,0.0
1746692753.6192832,0.0
1746692753.6751456,0.0
1746692753.7317593,0.0
1746692753.7887335,0.0
1746692753.84596,0.0
1746692753.903441,0.0
1746692753.9614155,0.0
1746692754.0196552,0.0
1746692754.0781198,0.0
1746692754.1367579,0.0
1746692754.1950886,0.0
1746692754.2538998,0.0
1746692754.3126273,0.0
1746692754.3718934,0.0
1746692754.4311814,0.0
1746692754.4904158,0.0
1746692754.5506124,0.0
1746692754.6108637,0.0
1746692754.6718636,0.0
1746692754.7331436,0.0
1746692754.7946382,0.0
1746692754.8563092,0.0
1746692754.918279,0.0
1746692754.9810543,0.0
1746692755.043781,0.0
1746692755.1062047,0.0
1746692755.1688898,0.0
1746692755.2335012,0.0
1746692755.2967715,0.0
1746692755.3604608,0.0
1746692755.4245906,0.0
1746692755.4892945,0.0
1746692755.5534806,0.0
1746692755.6508424,0.0
1746692755.715347,0.0
1746692755.78223,0.0
1746692755.851316,0.0
1746692755.9172516,0.0
1746692755.9836059,0.0
1746692756.0502243,0.0
1746692756.1172044,0.0
1746692756.1842084,0.0
1746692756.2516313,0.0
1746692756.3197827,0.0
1746692756.3882077,0.0
1746692756.4571445,0.0
1746692756.5261145,0.0
1746692756.5954435,0.0
1746692756.66505,0.0
1746692756.7348351,0.0
1746692756.8060973,0.0
1746692756.8762825,0.0
1746692756.9469748,0.0
1746692757.017792,0.0
1746692757.0888453,0.0
1746692757.1601858,0.0
1746692757.2319195,0.0
1746692757.3033144,0.0
1746692757.374929,0.0
1746692757.4476864,0.0
1746692757.5207257,0.0
1746692757.5941868,0.0
1746692757.6679673,0.0
1746692757.7422767,0.0
1746692757.8165386,0.0
1746692757.8906615,0.0
1746692757.9654207,0.0
1746692758.040594,0.0
1746692758.1161668,0.0
1746692758.192297,0.0
1746692758.2680774,0.0
1746692758.36348,0.0
1746692758.4377334,0.0
1746692758.5123742,0.0
1746692758.5884256,0.0
1746692758.6649272,0.0
1746692758.7415102,0.0
1746692758.8182726,0.0
1746692758.8951862,0.0
1746692758.9727585,0.0
1746692759.0506122,0.0
1746692759.1284647,0.0
1746692759.2068734,0.0
1746692759.2854948,0.0
1746692759.3646936,0.0
1746692759.444392,0.0
1746692759.5242314,0.0
1746692759.6045692,0.0
1746692759.6846068,0.0
1746692759.798923,0.0
1746692759.87914,0.0
1746692759.9616885,0.0
1746692760.0478768,0.0
1746692760.1285617,0.0
1746692760.2097151,0.0
1746692760.2913504,0.0
1746692760.3732598,0.0
1746692760.4550526,0.0
1746692760.5373735,0.0
1746692760.6201985,0.0
1746692760.7036598,0.0
1746692760.7871554,0.0
1746692760.8709328,0.0
1746692760.9548864,0.0
1746692761.0396776,0.0
1746692761.1237748,0.0
1746692761.2084816,0.0
1746692761.2934778,0.0
1746692761.3790183,0.0
1746692761.465088,0.0
1746692761.5520651,0.0
1746692761.6388288,0.0
1746692761.7253401,0.0
1746692761.812875,0.0
1746692761.9008255,0.0
1746692761.9887745,0.0
1746692762.0772743,0.0
1746692762.1658568,0.0
1746692762.2554605,0.0
1746692762.343649,0.0
1746692762.4767692,0.0
1746692762.56437,0.0
1746692762.652974,0.0
1746692762.7421002,0.0
1746692762.8317597,0.0
1746692762.9213436,0.0
1746692763.0113206,0.0
1746692763.1019952,0.0
1746692763.193265,0.0
1746692763.2845078,0.0
1746692763.3768694,0.0
1746692763.4691029,0.0
1746692763.5618775,0.0
1746692763.6552136,0.0
1746692763.7484114,0.0
1746692763.841972,0.0
1746692763.936306,0.0
1746692764.0306041,0.0
1746692764.125106,0.0
1746692764.2200882,0.0
1746692764.3152816,0.0
1746692764.4111075,0.0
1746692764.5070732,0.0
1746692764.603493,0.0
1746692764.7003129,0.0
1746692764.7970066,0.0
1746692764.893955,0.0
1746692764.9908135,0.0
1746692765.0887327,0.0
1746692765.1870973,0.0
1746692765.2860868,0.0
1746692765.3863416,0.0
1746692765.4855871,0.0
1746692765.585127,0.0
1746692765.6851254,0.0
1746692765.7856846,0.0
1746692765.8863845,0.0
1746692765.9873333,0.0
1746692766.0884936,0.0
1746692766.189709,0.0
1746692766.3240783,0.0
1746692766.3829515,0.0
1746692766.4402106,0.0
1746692766.49747,0.0
1746692766.5554752,0.0
1746692766.6137226,0.0
1746692766.67223,0.0
1746692766.73076,0.0
1746692766.7896445,0.0
1746692766.848621,0.0
1746692766.9079938,0.0
1746692766.9680498,0.0
1746692767.028565,0.0
1746692767.089196,0.0
1746692767.1500175,0.0
1746692767.2109666,0.0
1746692767.2721689,0.0
1746692767.3334637,0.0
1746692767.394958,0.0
1746692767.4572544,0.0
1746692767.5196965,0.0
1746692767.619156,0.0
1746692767.677145,0.0
1746692767.7350185,0.0
1746692767.793323,0.0
1746692767.851947,0.0
1746692767.9110084,0.0
1746692767.9701736,0.0
1746692768.0297742,0.0
1746692768.0902882,0.0
1746692768.1514385,0.0
1746692768.2115536,0.0
1746692768.2719934,0.0
1746692768.3323984,0.0
1746692768.3930533,0.0
1746692768.453777,0.0
1746692768.5149791,0.0
1746692768.5764163,0.0
1746692768.6381047,0.0
1746692768.7001367,0.0
1746692768.7625158,0.0
1746692768.8455,0.0
1746692768.909302,0.0
1746692768.972031,0.0
1746692769.035005,0.0
1746692769.0981436,0.0
1746692769.1615934,0.0
1746692769.2258754,0.0
1746692769.2892675,0.0
1746692769.3529513,0.0
1746692769.4247892,0.0
1746692769.4988148,0.0
1746692769.6257126,0.0
1746692769.690639,0.0
1746692769.7566473,0.0
1746692769.8214777,0.0
1746692769.8939338,0.0
1746692769.9503272,0.0
1746692770.0073419,0.0
1746692770.0676894,0.0
1746692770.1171033,0.0
1746692770.1671188,0.0
1746692770.2188547,0.0
1746692770.270513,0.0
1746692770.3220887,0.0
1746692770.3739476,0.0
1746692770.4261894,0.0
1746692770.4789448,0.0
1746692770.5318203,0.0
1746692770.5854626,0.0
1746692770.6393492,0.0
1746692770.6934054,0.0
1746692770.748039,0.0
1746692770.802512,0.0
1746692770.8574612,0.0
1746692770.9124691,0.0
1746692770.9671915,0.0
1746692771.0226605,0.0
1746692771.0817819,0.0
1746692771.1677275,0.0
1746692771.2162554,0.0
1746692771.2651443,0.0
1746692771.3144608,0.0
1746692771.364071,0.0
1746692771.4143448,0.0
1746692771.464819,0.0
1746692771.5160253,0.0
1746692771.5675275,0.0
1746692771.6193688,0.0
1746692771.6712072,0.0
1746692771.7237773,0.0
1746692771.7765036,0.0
1746692771.8294444,0.0
1746692771.885028,0.0
1746692771.9363127,0.0
1746692771.9882202,0.0
1746692772.0585103,0.0
1746692772.1062136,0.0
1746692772.1539767,0.0
1746692772.2020154,0.0
1746692772.2505157,0.0
1746692772.3398452,0.0
1746692772.388772,0.0
1746692772.4371371,0.0
1746692772.485332,0.0
1746692772.5340466,0.0
1746692772.583558,0.0
1746692772.633342,0.0
1746692772.6833434,0.0
1746692772.7337577,0.0
1746692772.7844505,0.0
1746692772.8354986,0.0
1746692772.8863893,0.0
1746692772.9372995,0.0
1746692772.9886575,0.0
1746692773.04044,0.0
1746692773.093104,0.0
1746692773.1458852,0.0
1746692773.1988816,0.0
1746692773.2522862,0.0
1746692773.3057723,0.0
1746692773.3595366,0.0
1746692773.4141235,0.0
1746692773.4688768,0.0
1746692773.5238087,0.0
1746692773.579062,0.0
1746692773.634597,0.0
1746692773.6905441,0.0
1746692773.7461982,0.0
1746692773.8020773,0.0
1746692773.85848,0.0
1746692773.9151182,0.0
1746692773.9725697,0.0
1746692774.030324,0.0
