SECONDS,decode_completed
-19.987603664398193,5027.0
-19.987603664398193,5026.0
-19.987603664398193,5031.0
-19.987603664398193,5030.0
-19.987603664398193,5029.0
-19.987603664398193,5028.0
-19.987603664398193,5035.0
-19.987603664398193,5034.0
-19.987603664398193,5033.0
-19.987603664398193,5032.0
-19.968371629714966,5038.0
-19.968371629714966,5039.0
-19.968371629714966,5048.0
-19.968371629714966,5049.0
-19.968371629714966,5046.0
-19.968371629714966,5047.0
-19.968371629714966,5044.0
-19.968371629714966,5045.0
-19.968371629714966,5040.0
-19.968371629714966,5041.0
-19.968371629714966,5042.0
-19.968371629714966,5043.0
-19.94899034500122,5050.0
-19.94899034500122,5051.0
-19.94899034500122,5060.0
-19.94899034500122,5061.0
-19.94899034500122,5059.0
-19.94899034500122,5058.0
-19.94899034500122,5052.0
-19.94899034500122,5053.0
-19.94899034500122,5057.0
-19.94899034500122,5056.0
-19.94899034500122,5054.0
-19.94899034500122,5055.0
-19.92971658706665,5066.0
-19.92971658706665,5067.0
-19.92971658706665,5071.0
-19.92971658706665,5070.0
-19.92971658706665,5064.0
-19.92971658706665,5065.0
-19.92971658706665,5072.0
-19.92971658706665,5073.0
-19.92971658706665,5068.0
-19.92971658706665,5069.0
-19.92971658706665,5063.0
-19.92971658706665,5062.0
-19.910187482833862,5076.0
-19.910187482833862,5077.0
-19.910187482833862,5085.0
-19.910187482833862,5084.0
-19.910187482833862,5074.0
-19.910187482833862,5075.0
-19.910187482833862,5082.0
-19.910187482833862,5083.0
-19.910187482833862,5080.0
-19.910187482833862,5081.0
-19.910187482833862,5079.0
-19.910187482833862,5078.0
-19.890895128250122,5096.0
-19.890895128250122,5097.0
-19.890895128250122,5092.0
-19.890895128250122,5093.0
-19.890895128250122,5086.0
-19.890895128250122,5087.0
-19.890895128250122,5095.0
-19.890895128250122,5094.0
-19.890895128250122,5088.0
-19.890895128250122,5089.0
-19.890895128250122,5090.0
-19.890895128250122,5091.0
-19.871580123901367,5103.0
-19.871580123901367,5102.0
-19.871580123901367,5105.0
-19.871580123901367,5104.0
-19.871580123901367,5109.0
-19.871580123901367,5108.0
-19.871580123901367,5100.0
-19.871580123901367,5101.0
-19.871580123901367,5107.0
-19.871580123901367,5106.0
-19.871580123901367,5099.0
-19.871580123901367,5098.0
-19.8522367477417,5112.0
-19.8522367477417,5113.0
-19.8522367477417,5110.0
-19.8522367477417,5111.0
-19.8522367477417,5121.0
-19.8522367477417,5120.0
-19.8522367477417,5115.0
-19.8522367477417,5114.0
-19.8522367477417,5119.0
-19.8522367477417,5118.0
-19.8522367477417,5116.0
-19.8522367477417,5117.0
-19.83270764350891,5123.0
-19.83270764350891,5122.0
-19.83270764350891,5127.0
-19.83270764350891,5126.0
-19.83270764350891,5129.0
-19.83270764350891,5128.0
-19.83270764350891,5130.0
-19.83270764350891,5131.0
-19.83270764350891,5124.0
-19.83270764350891,5125.0
-19.83270764350891,5132.0
-19.83270764350891,5133.0
-19.813308238983154,5142.0
-19.813308238983154,5143.0
-19.813308238983154,5134.0
-19.813308238983154,5135.0
-19.813308238983154,5140.0
-19.813308238983154,5141.0
-19.813308238983154,5145.0
-19.813308238983154,5144.0
-19.813308238983154,5139.0
-19.813308238983154,5138.0
-19.813308238983154,5137.0
-19.813308238983154,5136.0
-19.793818473815918,5147.0
-19.793818473815918,5146.0
-19.793818473815918,5154.0
-19.793818473815918,5155.0
-19.793818473815918,5152.0
-19.793818473815918,5153.0
-19.793818473815918,5151.0
-19.793818473815918,5150.0
-19.793818473815918,5157.0
-19.793818473815918,5156.0
-19.793818473815918,5148.0
-19.793818473815918,5149.0
-19.77433156967163,5169.0
-19.77433156967163,5168.0
-19.77433156967163,5163.0
-19.77433156967163,5162.0
-19.77433156967163,5161.0
-19.77433156967163,5160.0
-19.77433156967163,5158.0
-19.77433156967163,5159.0
-19.77433156967163,5165.0
-19.77433156967163,5164.0
-19.77433156967163,5167.0
-19.77433156967163,5166.0
-19.754947423934937,5172.0
-19.754947423934937,5173.0
-19.754947423934937,5174.0
-19.754947423934937,5175.0
-19.754947423934937,5176.0
-19.754947423934937,5177.0
-19.754947423934937,5180.0
-19.754947423934937,5181.0
-19.754947423934937,5178.0
-19.754947423934937,5179.0
-19.754947423934937,5170.0
-19.754947423934937,5171.0
-19.735267162322998,5182.0
-19.735267162322998,5183.0
-19.735267162322998,5184.0
-19.735267162322998,5185.0
-19.735267162322998,5186.0
-19.735267162322998,5187.0
-19.735267162322998,5190.0
-19.735267162322998,5191.0
-19.735267162322998,5192.0
-19.735267162322998,5193.0
-19.735267162322998,5188.0
-19.735267162322998,5189.0
-19.715855598449707,5198.0
-19.715855598449707,5199.0
-19.715855598449707,5200.0
-19.715855598449707,5201.0
-19.715855598449707,5194.0
-19.715855598449707,5195.0
-19.715855598449707,5204.0
-19.715855598449707,5205.0
-19.715855598449707,5197.0
-19.715855598449707,5196.0
-19.715855598449707,5203.0
-19.715855598449707,5202.0
-19.69641613960266,5206.0
-19.69641613960266,5207.0
-19.69641613960266,5216.0
-19.69641613960266,5217.0
-19.69641613960266,5209.0
-19.69641613960266,5208.0
-19.69641613960266,5211.0
-19.69641613960266,5210.0
-19.69641613960266,5213.0
-19.69641613960266,5212.0
-19.69641613960266,5215.0
-19.69641613960266,5214.0
-19.677117109298706,5218.0
-19.677117109298706,5219.0
-19.677117109298706,5228.0
-19.677117109298706,5229.0
-19.677117109298706,5220.0
-19.677117109298706,5221.0
-19.677117109298706,5222.0
-19.677117109298706,5223.0
-19.677117109298706,5227.0
-19.677117109298706,5226.0
-19.677117109298706,5225.0
-19.677117109298706,5224.0
-19.657811880111694,5233.0
-19.657811880111694,5232.0
-19.657811880111694,5236.0
-19.657811880111694,5237.0
-19.657811880111694,5240.0
-19.657811880111694,5241.0
-19.657811880111694,5238.0
-19.657811880111694,5239.0
-19.657811880111694,5230.0
-19.657811880111694,5231.0
-19.657811880111694,5234.0
-19.657811880111694,5235.0
-19.638521671295166,5253.0
-19.638521671295166,5252.0
-19.638521671295166,5251.0
-19.638521671295166,5250.0
-19.638521671295166,5243.0
-19.638521671295166,5242.0
-19.638521671295166,5249.0
-19.638521671295166,5248.0
-19.638521671295166,5247.0
-19.638521671295166,5246.0
-19.638521671295166,5245.0
-19.638521671295166,5244.0
-19.619210243225098,5260.0
-19.619210243225098,5261.0
-19.619210243225098,5254.0
-19.619210243225098,5255.0
-19.619210243225098,5257.0
-19.619210243225098,5256.0
-19.619210243225098,5258.0
-19.619210243225098,5259.0
-19.619210243225098,5264.0
-19.619210243225098,5265.0
-19.619210243225098,5262.0
-19.619210243225098,5263.0
-19.599762201309204,5276.0
-19.599762201309204,5277.0
-19.599762201309204,5274.0
-19.599762201309204,5275.0
-19.599762201309204,5268.0
-19.599762201309204,5269.0
-19.599762201309204,5270.0
-19.599762201309204,5271.0
-19.599762201309204,5272.0
-19.599762201309204,5273.0
-19.599762201309204,5266.0
-19.599762201309204,5267.0
-19.580439567565918,5284.0
-19.580439567565918,5285.0
-19.580439567565918,5287.0
-19.580439567565918,5286.0
-19.580439567565918,5282.0
-19.580439567565918,5283.0
-19.580439567565918,5278.0
-19.580439567565918,5279.0
-19.580439567565918,5288.0
-19.580439567565918,5289.0
-19.580439567565918,5280.0
-19.580439567565918,5281.0
-19.561075687408447,5295.0
-19.561075687408447,5294.0
-19.561075687408447,5293.0
-19.561075687408447,5292.0
-19.561075687408447,5299.0
-19.561075687408447,5298.0
-19.561075687408447,5297.0
-19.561075687408447,5296.0
-19.561075687408447,5290.0
-19.561075687408447,5291.0
-19.561075687408447,5301.0
-19.561075687408447,5300.0
-19.54162335395813,5303.0
-19.54162335395813,5302.0
-19.54162335395813,5311.0
-19.54162335395813,5310.0
-19.54162335395813,5309.0
-19.54162335395813,5308.0
-19.54162335395813,5307.0
-19.54162335395813,5306.0
-19.54162335395813,5305.0
-19.54162335395813,5304.0
-19.54162335395813,5312.0
-19.54162335395813,5313.0
-19.52215838432312,5320.0
-19.52215838432312,5321.0
-19.52215838432312,5315.0
-19.52215838432312,5314.0
-19.52215838432312,5319.0
-19.52215838432312,5318.0
-19.52215838432312,5317.0
-19.52215838432312,5316.0
-19.52215838432312,5325.0
-19.52215838432312,5324.0
-19.52215838432312,5322.0
-19.52215838432312,5323.0
-19.50274157524109,5330.0
-19.50274157524109,5331.0
-19.50274157524109,5328.0
-19.50274157524109,5329.0
-19.50274157524109,5337.0
-19.50274157524109,5336.0
-19.50274157524109,5335.0
-19.50274157524109,5334.0
-19.50274157524109,5332.0
-19.50274157524109,5333.0
-19.50274157524109,5326.0
-19.50274157524109,5327.0
-19.483222007751465,5342.0
-19.483222007751465,5343.0
-19.483222007751465,5349.0
-19.483222007751465,5348.0
-19.483222007751465,5345.0
-19.483222007751465,5344.0
-19.483222007751465,5338.0
-19.483222007751465,5339.0
-19.483222007751465,5347.0
-19.483222007751465,5346.0
-19.483222007751465,5341.0
-19.483222007751465,5340.0
-19.463694095611572,5354.0
-19.463694095611572,5355.0
-19.463694095611572,5357.0
-19.463694095611572,5356.0
-19.463694095611572,5352.0
-19.463694095611572,5353.0
-19.463694095611572,5360.0
-19.463694095611572,5361.0
-19.463694095611572,5351.0
-19.463694095611572,5350.0
-19.463694095611572,5359.0
-19.463694095611572,5358.0
-19.444225311279297,5366.0
-19.444225311279297,5367.0
-19.444225311279297,5373.0
-19.444225311279297,5372.0
-19.444225311279297,5362.0
-19.444225311279297,5363.0
-19.444225311279297,5365.0
-19.444225311279297,5364.0
-19.444225311279297,5371.0
-19.444225311279297,5370.0
-19.444225311279297,5369.0
-19.444225311279297,5368.0
-19.424374103546143,5374.0
-19.424374103546143,5375.0
-19.424374103546143,5381.0
-19.424374103546143,5380.0
-19.424374103546143,5379.0
-19.424374103546143,5378.0
-19.424374103546143,5377.0
-19.424374103546143,5376.0
-19.424374103546143,5384.0
-19.424374103546143,5385.0
-19.424374103546143,5383.0
-19.424374103546143,5382.0
-19.40471076965332,5388.0
-19.40471076965332,5389.0
-19.40471076965332,5390.0
-19.40471076965332,5391.0
-19.40471076965332,5393.0
-19.40471076965332,5392.0
-19.40471076965332,5397.0
-19.40471076965332,5396.0
-19.40471076965332,5387.0
-19.40471076965332,5386.0
-19.40471076965332,5394.0
-19.40471076965332,5395.0
-19.385136127471924,5399.0
-19.385136127471924,5398.0
-19.385136127471924,5408.0
-19.385136127471924,5409.0
-19.385136127471924,5403.0
-19.385136127471924,5402.0
-19.385136127471924,5406.0
-19.385136127471924,5407.0
-19.385136127471924,5401.0
-19.385136127471924,5400.0
-19.385136127471924,5404.0
-19.385136127471924,5405.0
-19.365760326385498,5421.0
-19.365760326385498,5420.0
-19.365760326385498,5410.0
-19.365760326385498,5411.0
-19.365760326385498,5415.0
-19.365760326385498,5414.0
-19.365760326385498,5417.0
-19.365760326385498,5416.0
-19.365760326385498,5419.0
-19.365760326385498,5418.0
-19.365760326385498,5412.0
-19.365760326385498,5413.0
-19.346252918243408,5423.0
-19.346252918243408,5422.0
-19.346252918243408,5432.0
-19.346252918243408,5433.0
-19.346252918243408,5428.0
-19.346252918243408,5429.0
-19.346252918243408,5427.0
-19.346252918243408,5426.0
-19.346252918243408,5430.0
-19.346252918243408,5431.0
-19.346252918243408,5425.0
-19.346252918243408,5424.0
-19.32680034637451,5442.0
-19.32680034637451,5443.0
-19.32680034637451,5440.0
-19.32680034637451,5441.0
-19.32680034637451,5437.0
-19.32680034637451,5436.0
-19.32680034637451,5435.0
-19.32680034637451,5434.0
-19.32680034637451,5444.0
-19.32680034637451,5445.0
-19.32680034637451,5439.0
-19.32680034637451,5438.0
-19.307337045669556,5446.0
-19.307337045669556,5447.0
-19.307337045669556,5452.0
-19.307337045669556,5453.0
-19.307337045669556,5457.0
-19.307337045669556,5456.0
-19.307337045669556,5455.0
-19.307337045669556,5454.0
-19.307337045669556,5448.0
-19.307337045669556,5449.0
-19.307337045669556,5450.0
-19.307337045669556,5451.0
-19.287731885910034,5461.0
-19.287731885910034,5460.0
-19.287731885910034,5463.0
-19.287731885910034,5462.0
-19.287731885910034,5466.0
-19.287731885910034,5467.0
-19.287731885910034,5465.0
-19.287731885910034,5464.0
-19.287731885910034,5458.0
-19.287731885910034,5459.0
-19.287731885910034,5468.0
-19.287731885910034,5469.0
-19.26836085319519,5473.0
-19.26836085319519,5472.0
-19.26836085319519,5474.0
-19.26836085319519,5475.0
-19.26836085319519,5480.0
-19.26836085319519,5481.0
-19.26836085319519,5470.0
-19.26836085319519,5471.0
-19.26836085319519,5479.0
-19.26836085319519,5478.0
-19.26836085319519,5477.0
-19.26836085319519,5476.0
-19.249000549316406,5491.0
-19.249000549316406,5490.0
-19.249000549316406,5485.0
-19.249000549316406,5484.0
-19.249000549316406,5486.0
-19.249000549316406,5487.0
-19.249000549316406,5482.0
-19.249000549316406,5483.0
-19.249000549316406,5488.0
-19.249000549316406,5489.0
-19.249000549316406,5493.0
-19.249000549316406,5492.0
-19.229421138763428,5498.0
-19.229421138763428,5499.0
-19.229421138763428,5496.0
-19.229421138763428,5497.0
-19.229421138763428,5503.0
-19.229421138763428,5502.0
-19.229421138763428,5504.0
-19.229421138763428,5505.0
-19.229421138763428,5495.0
-19.229421138763428,5494.0
-19.229421138763428,5501.0
-19.229421138763428,5500.0
-19.209908485412598,5509.0
-19.209908485412598,5508.0
-19.209908485412598,5511.0
-19.209908485412598,5510.0
-19.209908485412598,5514.0
-19.209908485412598,5515.0
-19.209908485412598,5506.0
-19.209908485412598,5507.0
-19.209908485412598,5512.0
-19.209908485412598,5513.0
-19.209908485412598,5517.0
-19.209908485412598,5516.0
-19.190307140350342,5524.0
-19.190307140350342,5525.0
-19.190307140350342,5528.0
-19.190307140350342,5529.0
-19.190307140350342,5521.0
-19.190307140350342,5520.0
-19.190307140350342,5519.0
-19.190307140350342,5518.0
-19.190307140350342,5523.0
-19.190307140350342,5522.0
-19.190307140350342,5526.0
-19.190307140350342,5527.0
-19.170828819274902,5532.0
-19.170828819274902,5533.0
-19.170828819274902,5538.0
-19.170828819274902,5539.0
-19.170828819274902,5536.0
-19.170828819274902,5537.0
-19.170828819274902,5541.0
-19.170828819274902,5540.0
-19.170828819274902,5535.0
-19.170828819274902,5534.0
-19.170828819274902,5531.0
-19.170828819274902,5530.0
-19.15131187438965,5544.0
-19.15131187438965,5545.0
-19.15131187438965,5553.0
-19.15131187438965,5552.0
-19.15131187438965,5546.0
-19.15131187438965,5547.0
-19.15131187438965,5543.0
-19.15131187438965,5542.0
-19.15131187438965,5548.0
-19.15131187438965,5549.0
-19.15131187438965,5550.0
-19.15131187438965,5551.0
-19.131818532943726,5558.0
-19.131818532943726,5559.0
-19.131818532943726,5554.0
-19.131818532943726,5555.0
-19.131818532943726,5561.0
-19.131818532943726,5560.0
-19.131818532943726,5563.0
-19.131818532943726,5562.0
-19.131818532943726,5564.0
-19.131818532943726,5565.0
-19.131818532943726,5556.0
-19.131818532943726,5557.0
-19.112295389175415,5567.0
-19.112295389175415,5566.0
-19.112295389175415,5574.0
-19.112295389175415,5575.0
-19.112295389175415,5576.0
-19.112295389175415,5577.0
-19.112295389175415,5572.0
-19.112295389175415,5573.0
-19.112295389175415,5568.0
-19.112295389175415,5569.0
-19.112295389175415,5570.0
-19.112295389175415,5571.0
-19.09287977218628,5587.0
-19.09287977218628,5586.0
-19.09287977218628,5588.0
-19.09287977218628,5589.0
-19.09287977218628,5583.0
-19.09287977218628,5582.0
-19.09287977218628,5585.0
-19.09287977218628,5584.0
-19.09287977218628,5579.0
-19.09287977218628,5578.0
-19.09287977218628,5580.0
-19.09287977218628,5581.0
-19.073397159576416,5598.0
-19.073397159576416,5599.0
-19.073397159576416,5594.0
-19.073397159576416,5595.0
-19.073397159576416,5590.0
-19.073397159576416,5591.0
-19.073397159576416,5596.0
-19.073397159576416,5597.0
-19.073397159576416,5601.0
-19.073397159576416,5600.0
-19.073397159576416,5592.0
-19.073397159576416,5593.0
-19.05400323867798,5613.0
-19.05400323867798,5612.0
-19.05400323867798,5605.0
-19.05400323867798,5604.0
-19.05400323867798,5608.0
-19.05400323867798,5609.0
-19.05400323867798,5610.0
-19.05400323867798,5611.0
-19.05400323867798,5606.0
-19.05400323867798,5607.0
-19.05400323867798,5603.0
-19.05400323867798,5602.0
-19.034663677215576,5616.0
-19.034663677215576,5617.0
-19.034663677215576,5625.0
-19.034663677215576,5624.0
-19.034663677215576,5623.0
-19.034663677215576,5622.0
-19.034663677215576,5618.0
-19.034663677215576,5619.0
-19.034663677215576,5615.0
-19.034663677215576,5614.0
-19.034663677215576,5621.0
-19.034663677215576,5620.0
-19.01561737060547,5636.0
-19.01561737060547,5637.0
-19.01561737060547,5634.0
-19.01561737060547,5635.0
-19.01561737060547,5631.0
-19.01561737060547,5630.0
-19.01561737060547,5633.0
-19.01561737060547,5632.0
-19.01561737060547,5628.0
-19.01561737060547,5629.0
-19.01561737060547,5626.0
-19.01561737060547,5627.0
-18.996232986450195,5647.0
-18.996232986450195,5646.0
-18.996232986450195,5641.0
-18.996232986450195,5640.0
-18.996232986450195,5639.0
-18.996232986450195,5638.0
-18.996232986450195,5642.0
-18.996232986450195,5643.0
-18.996232986450195,5648.0
-18.996232986450195,5649.0
-18.996232986450195,5644.0
-18.996232986450195,5645.0
-18.9764347076416,5651.0
-18.9764347076416,5650.0
-18.9764347076416,5653.0
-18.9764347076416,5652.0
-18.9764347076416,5654.0
-18.9764347076416,5655.0
-18.9764347076416,5661.0
-18.9764347076416,5660.0
-18.9764347076416,5659.0
-18.9764347076416,5658.0
-18.9764347076416,5657.0
-18.9764347076416,5656.0
-18.95728039741516,5663.0
-18.95728039741516,5662.0
-18.95728039741516,5666.0
-18.95728039741516,5671.0
-18.95728039741516,5668.0
-18.95728039741516,5672.0
-18.95728039741516,5670.0
-18.95728039741516,5669.0
-18.95728039741516,5664.0
-18.95728039741516,5665.0
-18.95728039741516,5667.0
-18.907752990722656,5676.0
-18.907752990722656,5683.0
-18.907752990722656,5682.0
-18.907752990722656,5679.0
-18.907752990722656,5678.0
-18.907752990722656,5675.0
-18.907752990722656,5674.0
-18.907752990722656,5673.0
-18.907752990722656,5677.0
-18.907752990722656,5681.0
-18.907752990722656,5680.0
-18.886499166488647,5686.0
-18.886499166488647,5687.0
-18.886499166488647,5692.0
-18.886499166488647,5693.0
-18.886499166488647,5690.0
-18.886499166488647,5691.0
-18.886499166488647,5689.0
-18.886499166488647,5688.0
-18.886499166488647,5695.0
-18.886499166488647,5694.0
-18.886499166488647,5685.0
-18.886499166488647,5684.0
-18.867079734802246,5696.0
-18.867079734802246,5697.0
-18.867079734802246,5699.0
-18.867079734802246,5698.0
-18.867079734802246,5706.0
-18.867079734802246,5707.0
-18.867079734802246,5702.0
-18.867079734802246,5703.0
-18.867079734802246,5701.0
-18.867079734802246,5700.0
-18.867079734802246,5704.0
-18.867079734802246,5705.0
-18.79231309890747,5712.0
-18.79231309890747,5713.0
-18.79231309890747,5718.0
-18.79231309890747,5719.0
-18.79231309890747,5715.0
-18.79231309890747,5714.0
-18.79231309890747,5709.0
-18.79231309890747,5708.0
-18.79231309890747,5711.0
-18.79231309890747,5710.0
-18.79231309890747,5717.0
-18.79231309890747,5716.0
-18.74829936027527,5724.0
-18.74829936027527,5725.0
-18.74829936027527,5720.0
-18.74829936027527,5721.0
-18.74829936027527,5726.0
-18.74829936027527,5727.0
-18.74829936027527,5722.0
-18.74829936027527,5723.0
-18.74829936027527,5731.0
-18.74829936027527,5730.0
-18.74829936027527,5728.0
-18.74829936027527,5729.0
-18.704142570495605,5736.0
-18.704142570495605,5737.0
-18.704142570495605,5739.0
-18.704142570495605,5738.0
-18.704142570495605,5732.0
-18.704142570495605,5733.0
-18.704142570495605,5735.0
-18.704142570495605,5734.0
-18.704142570495605,5740.0
-18.704142570495605,5741.0
-18.704142570495605,5743.0
-18.704142570495605,5742.0
-18.6594295501709,5754.0
-18.6594295501709,5755.0
-18.6594295501709,5750.0
-18.6594295501709,5751.0
-18.6594295501709,5749.0
-18.6594295501709,5748.0
-18.6594295501709,5744.0
-18.6594295501709,5745.0
-18.6594295501709,5753.0
-18.6594295501709,5752.0
-18.6594295501709,5747.0
-18.6594295501709,5746.0
-18.614455461502075,5759.0
-18.614455461502075,5758.0
-18.614455461502075,5766.0
-18.614455461502075,5767.0
-18.614455461502075,5761.0
-18.614455461502075,5760.0
-18.614455461502075,5763.0
-18.614455461502075,5762.0
-18.614455461502075,5757.0
-18.614455461502075,5756.0
-18.614455461502075,5764.0
-18.614455461502075,5765.0
-18.569388389587402,5778.0
-18.569388389587402,5779.0
-18.569388389587402,5775.0
-18.569388389587402,5774.0
-18.569388389587402,5776.0
-18.569388389587402,5777.0
-18.569388389587402,5771.0
-18.569388389587402,5770.0
-18.569388389587402,5772.0
-18.569388389587402,5773.0
-18.569388389587402,5769.0
-18.569388389587402,5768.0
-18.523641347885132,5785.0
-18.523641347885132,5784.0
-18.523641347885132,5786.0
-18.523641347885132,5787.0
-18.523641347885132,5788.0
-18.523641347885132,5789.0
-18.523641347885132,5783.0
-18.523641347885132,5782.0
-18.523641347885132,5790.0
-18.523641347885132,5791.0
-18.523641347885132,5781.0
-18.523641347885132,5780.0
-18.477808713912964,5800.0
-18.477808713912964,5801.0
-18.477808713912964,5803.0
-18.477808713912964,5802.0
-18.477808713912964,5792.0
-18.477808713912964,5793.0
-18.477808713912964,5794.0
-18.477808713912964,5795.0
-18.477808713912964,5796.0
-18.477808713912964,5797.0
-18.477808713912964,5798.0
-18.477808713912964,5799.0
-18.431689739227295,5807.0
-18.431689739227295,5806.0
-18.431689739227295,5809.0
-18.431689739227295,5808.0
-18.431689739227295,5810.0
-18.431689739227295,5811.0
-18.431689739227295,5815.0
-18.431689739227295,5814.0
-18.431689739227295,5813.0
-18.431689739227295,5812.0
-18.431689739227295,5804.0
-18.431689739227295,5805.0
-18.385237216949463,5818.0
-18.385237216949463,5819.0
-18.385237216949463,5821.0
-18.385237216949463,5820.0
-18.385237216949463,5823.0
-18.385237216949463,5822.0
-18.385237216949463,5824.0
-18.385237216949463,5825.0
-18.385237216949463,5827.0
-18.385237216949463,5826.0
-18.385237216949463,5816.0
-18.385237216949463,5817.0
-18.33836054801941,5830.0
-18.33836054801941,5831.0
-18.33836054801941,5833.0
-18.33836054801941,5832.0
-18.33836054801941,5835.0
-18.33836054801941,5834.0
-18.33836054801941,5829.0
-18.33836054801941,5828.0
-18.33836054801941,5839.0
-18.33836054801941,5838.0
-18.33836054801941,5837.0
-18.33836054801941,5836.0
-18.291199922561646,5840.0
-18.291199922561646,5841.0
-18.291199922561646,5844.0
-18.291199922561646,5845.0
-18.291199922561646,5847.0
-18.291199922561646,5846.0
-18.291199922561646,5849.0
-18.291199922561646,5848.0
-18.291199922561646,5843.0
-18.291199922561646,5842.0
-18.291199922561646,5850.0
-18.291199922561646,5851.0
-18.24384880065918,5859.0
-18.24384880065918,5858.0
-18.24384880065918,5857.0
-18.24384880065918,5856.0
-18.24384880065918,5855.0
-18.24384880065918,5854.0
-18.24384880065918,5860.0
-18.24384880065918,5861.0
-18.24384880065918,5862.0
-18.24384880065918,5863.0
-18.24384880065918,5852.0
-18.24384880065918,5853.0
-18.196255445480347,5874.0
-18.196255445480347,5875.0
-18.196255445480347,5864.0
-18.196255445480347,5865.0
-18.196255445480347,5869.0
-18.196255445480347,5868.0
-18.196255445480347,5870.0
-18.196255445480347,5871.0
-18.196255445480347,5867.0
-18.196255445480347,5866.0
-18.196255445480347,5872.0
-18.196255445480347,5873.0
-18.148136377334595,5885.0
-18.148136377334595,5884.0
-18.148136377334595,5879.0
-18.148136377334595,5878.0
-18.148136377334595,5882.0
-18.148136377334595,5883.0
-18.148136377334595,5880.0
-18.148136377334595,5881.0
-18.148136377334595,5886.0
-18.148136377334595,5887.0
-18.148136377334595,5877.0
-18.148136377334595,5876.0
-18.09942364692688,5894.0
-18.09942364692688,5895.0
-18.09942364692688,5893.0
-18.09942364692688,5892.0
-18.09942364692688,5890.0
-18.09942364692688,5891.0
-18.09942364692688,5888.0
-18.09942364692688,5889.0
-18.09942364692688,5896.0
-18.09942364692688,5897.0
-18.09942364692688,5898.0
-18.09942364692688,5899.0
-18.05038022994995,5905.0
-18.05038022994995,5904.0
-18.05038022994995,5900.0
-18.05038022994995,5901.0
-18.05038022994995,5911.0
-18.05038022994995,5910.0
-18.05038022994995,5907.0
-18.05038022994995,5906.0
-18.05038022994995,5909.0
-18.05038022994995,5908.0
-18.05038022994995,5902.0
-18.05038022994995,5903.0
-18.00117802619934,5918.0
-18.00117802619934,5919.0
-18.00117802619934,5920.0
-18.00117802619934,5921.0
-18.00117802619934,5916.0
-18.00117802619934,5917.0
-18.00117802619934,5923.0
-18.00117802619934,5922.0
-18.00117802619934,5913.0
-18.00117802619934,5912.0
-18.00117802619934,5914.0
-18.00117802619934,5915.0
-17.951892852783203,5931.0
-17.951892852783203,5930.0
-17.951892852783203,5935.0
-17.951892852783203,5934.0
-17.951892852783203,5929.0
-17.951892852783203,5928.0
-17.951892852783203,5926.0
-17.951892852783203,5927.0
-17.951892852783203,5924.0
-17.951892852783203,5925.0
-17.951892852783203,5933.0
-17.951892852783203,5932.0
-17.902164697647095,5947.0
-17.902164697647095,5946.0
-17.902164697647095,5940.0
-17.902164697647095,5941.0
-17.902164697647095,5937.0
-17.902164697647095,5936.0
-17.902164697647095,5939.0
-17.902164697647095,5938.0
-17.902164697647095,5942.0
-17.902164697647095,5943.0
-17.902164697647095,5944.0
-17.902164697647095,5945.0
-17.85214638710022,5959.0
-17.85214638710022,5958.0
-17.85214638710022,5951.0
-17.85214638710022,5950.0
-17.85214638710022,5949.0
-17.85214638710022,5948.0
-17.85214638710022,5955.0
-17.85214638710022,5954.0
-17.85214638710022,5953.0
-17.85214638710022,5952.0
-17.85214638710022,5957.0
-17.85214638710022,5956.0
-17.801925659179688,5971.0
-17.801925659179688,5970.0
-17.801925659179688,5967.0
-17.801925659179688,5966.0
-17.801925659179688,5961.0
-17.801925659179688,5960.0
-17.801925659179688,5963.0
-17.801925659179688,5962.0
-17.801925659179688,5964.0
-17.801925659179688,5965.0
-17.801925659179688,5969.0
-17.801925659179688,5968.0
-17.751294136047363,5975.0
-17.751294136047363,5974.0
-17.751294136047363,5976.0
-17.751294136047363,5977.0
-17.751294136047363,5979.0
-17.751294136047363,5978.0
-17.751294136047363,5983.0
-17.751294136047363,5982.0
-17.751294136047363,5973.0
-17.751294136047363,5972.0
-17.751294136047363,5980.0
-17.751294136047363,5981.0
-17.700660705566406,5984.0
-17.700660705566406,5985.0
-17.700660705566406,5989.0
-17.700660705566406,5988.0
-17.700660705566406,5990.0
-17.700660705566406,5991.0
-17.700660705566406,5986.0
-17.700660705566406,5987.0
-17.700660705566406,5994.0
-17.700660705566406,5995.0
-17.700660705566406,5992.0
-17.700660705566406,5993.0
-17.64970302581787,5998.0
-17.64970302581787,5999.0
-17.64970302581787,6007.0
-17.64970302581787,6006.0
-17.64970302581787,6003.0
-17.64970302581787,6002.0
-17.64970302581787,6001.0
-17.64970302581787,6000.0
-17.64970302581787,6004.0
-17.64970302581787,6005.0
-17.64970302581787,5996.0
-17.64970302581787,5997.0
-17.59837293624878,6012.0
-17.59837293624878,6013.0
-17.59837293624878,6008.0
-17.59837293624878,6009.0
-17.59837293624878,6016.0
-17.59837293624878,6017.0
-17.59837293624878,6018.0
-17.59837293624878,6019.0
-17.59837293624878,6011.0
-17.59837293624878,6010.0
-17.59837293624878,6014.0
-17.59837293624878,6015.0
-17.546367406845093,6026.0
-17.546367406845093,6027.0
-17.546367406845093,6030.0
-17.546367406845093,6031.0
-17.546367406845093,6023.0
-17.546367406845093,6022.0
-17.546367406845093,6029.0
