SECONDS,request_arrived
342.089111328125,2729.0
342.1362819671631,2730.0
342.15336298942566,2731.0
342.58087062835693,2732.0
343.3440685272217,2733.0
343.8150818347931,2734.0
344.02290439605713,2735.0
344.11420130729675,2736.0
344.1902358531952,2737.0
344.2662425041199,2738.0
344.4106652736664,2739.0
344.75843501091003,2740.0
344.8897867202759,2741.0
344.9712166786194,2742.0
345.0263137817383,2743.0
345.1947691440582,2744.0
345.2693316936493,2745.0
345.4866027832031,2746.0
346.10458874702454,2747.0
346.11736965179443,2748.0
346.58911752700806,2749.0
346.74894285202026,2750.0
346.8134150505066,2751.0
346.82460379600525,2752.0
346.88554310798645,2753.0
346.95640659332275,2754.0
347.32519268989563,2755.0
347.45966267585754,2756.0
347.615695476532,2757.0
348.675856590271,2758.0
348.98107862472534,2759.0
349.29054737091064,2760.0
349.384316444397,2761.0
349.7384898662567,2762.0
350.0917115211487,2763.0
350.17008686065674,2764.0
350.7156548500061,2765.0
350.8710563182831,2766.0
350.8828172683716,2767.0
351.01116156578064,2768.0
351.1029968261719,2769.0
351.3151409626007,2770.0
351.3268449306488,2771.0
351.61704564094543,2772.0
351.90023159980774,2773.0
351.91205501556396,2774.0
351.9289138317108,2775.0
351.9875121116638,2776.0
