SECONDS,prefix_cache_block_hits_cpu
1746685611.4683197,179245760.0
1746685611.5288093,179371872.0
1746685611.5922225,179497984.0
1746685611.660058,179624096.0
1746685611.7242672,179750208.0
1746685611.8082469,179876640.0
1746685611.8804018,180003072.0
1746685611.9624696,180129664.0
1746685612.0219867,180256256.0
1746685612.087844,180382848.0
1746685612.164133,180509536.0
1746685612.2283378,180636256.0
1746685612.2988071,180762976.0
1746685612.3764954,180889952.0
1746685612.4358132,181016928.0
1746685612.5122547,181143936.0
1746685612.5690472,181270944.0
1746685612.6363788,181397952.0
1746685612.71322,181525248.0
1746685612.7922275,181652576.0
1746685612.8520565,181779904.0
1746685612.9285352,181907264.0
1746685612.9936793,182034624.0
1746685613.0679982,182162016.0
1746685613.1444175,182289664.0
1746685613.216131,182417440.0
1746685613.2824552,182545216.0
1746685613.3521082,182673024.0
1746685613.4178755,182800832.0
1746685613.4928157,182928672.0
1746685613.5541208,183056512.0
1746685613.6141286,183184352.0
1746685613.6829717,183312192.0
1746685613.768487,183440096.0
1746685613.8402324,183568000.0
1746685613.9163723,183695904.0
1746685613.9923778,183823840.0
1746685614.0715132,183951808.0
1746685614.136239,184079776.0
1746685614.2083156,184207840.0
1746685614.288957,184335936.0
1746685614.3482249,184464032.0
1746685614.4191394,184592128.0
1746685614.4870253,184720224.0
1746685614.555786,184848320.0
1746685614.6161249,184976416.0
1746685614.684227,185104512.0
1746685614.7684531,185232640.0
1746685614.8262255,185360768.0
1746685614.8990605,185488896.0
1746685614.9792926,185617120.0
1746685615.0402496,185745344.0
1746685615.1164424,185873600.0
1746685615.1866596,186001856.0
1746685615.2482324,186130112.0
1746685615.3446543,186259008.0
1746685615.41929,186387904.0
1746685615.4966304,186516832.0
1746685615.5564294,186645760.0
1746685615.6236315,186774688.0
1746685615.6875181,186903616.0
1746685615.75013,187032544.0
1746685615.8285644,187161472.0
1746685615.900542,187290400.0
1746685615.9903114,187419392.0
1746685616.060398,187548416.0
1746685616.1202984,187677440.0
1746685616.192433,187806592.0
1746685616.2603958,187935744.0
1746685616.3284812,188064896.0
1746685616.4127445,188194144.0
1746685616.507848,188324160.0
1746685616.5805862,188454208.0
1746685616.6688156,188584288.0
1746685616.7516737,188714368.0
1746685616.8166347,188844448.0
1746685616.8846202,188974528.0
1746685616.9505029,189104608.0
1746685617.0203552,189234688.0
1746685617.1313956,189365184.0
1746685617.204397,189495680.0
1746685617.2722833,189626176.0
1746685617.3403046,189756672.0
1746685617.411143,189887168.0
1746685617.496496,190017728.0
1746685617.5771751,190148416.0
1746685617.640575,190279104.0
1746685617.7151923,190409792.0
1746685617.8037126,190540544.0
1746685617.8772273,190671360.0
1746685617.9528062,190802240.0
1746685618.0368738,190933184.0
1746685618.1088037,191064224.0
1746685618.1806498,191195360.0
1746685618.2485538,191326496.0
1746685618.3287766,191457760.0
1746685618.393798,191589024.0
1746685618.4637964,191720288.0
1746685618.5431974,191851552.0
1746685618.6050205,191982816.0
1746685618.6927154,192114304.0
1746685618.7637053,192245792.0
1746685618.8366346,192377344.0
1746685618.9125237,192508960.0
1746685618.989442,192640704.0
1746685619.0617807,192772448.0
1746685619.1244028,192904192.0
1746685619.1925602,193035936.0
1746685619.284777,193167840.0
1746685619.3476083,193299744.0
1746685619.4130476,193431648.0
1746685619.4875045,193563552.0
1746685619.5483835,193695456.0
1746685619.6084464,193827360.0
1746685619.6967819,193959328.0
1746685619.7569232,194091296.0
1746685619.824866,194223264.0
1746685619.8884778,194355232.0
1746685619.9551184,194487200.0
1746685620.0210543,194619168.0
1746685620.084677,194751136.0
1746685620.1522813,194883104.0
1746685620.2513585,195015136.0
1746685620.3245637,195147296.0
1746685620.4005957,195279488.0
1746685620.4671934,195411680.0
1746685620.5367446,195543872.0
1746685620.618728,195676288.0
1746685620.6850102,195808704.0
1746685620.7647426,195941248.0
1746685620.8321931,196073792.0
1746685620.890051,196206336.0
1746685620.9591548,196338880.0
1746685621.050324,196471584.0
1746685621.1190639,196604288.0
1746685621.1844232,196736992.0
1746685621.2442307,196869696.0
1746685621.3212028,197002464.0
1746685621.3967698,197135296.0
1746685621.4687128,197268192.0
1746685621.5357533,197401088.0
1746685621.6051044,197534048.0
1746685621.6805358,197667040.0
1746685621.7378054,197800032.0
1746685621.8064842,197933024.0
1746685621.8846507,198066176.0
1746685621.9569364,198199392.0
1746685622.0327058,198332672.0
1746685622.104611,198465984.0
1746685622.1768007,198599328.0
1746685622.2446315,198732672.0
1746685622.321146,198866080.0
1746685622.401309,198999712.0
1746685622.4622347,199133344.0
1746685622.539675,199267040.0
1746685622.6077487,199400768.0
1746685622.6770694,199534560.0
1746685622.7488418,199668384.0
1746685622.814394,199802208.0
1746685622.8833115,199936032.0
1746685622.9653075,200070048.0
1746685623.044754,200204544.0
1746685623.1166205,200339072.0
1746685623.1764557,200473600.0
1746685623.263548,200608288.0
1746685623.3357348,200742976.0
1746685623.4087062,200877664.0
1746685623.496995,201012576.0
1746685623.5585337,201147488.0
1746685623.6247313,201282400.0
1746685623.7105925,201417472.0
1746685623.7772682,201552544.0
1746685623.8455772,201687616.0
1746685623.9275732,201822688.0
1746685623.9966817,201957760.0
1746685624.0654178,202092832.0
1746685624.1570067,202227968.0
1746685624.2317226,202363104.0
1746685624.305422,202498240.0
1746685624.376903,202633376.0
1746685624.4648778,202768608.0
1746685624.5286345,202903840.0
1746685624.615936,203039104.0
1746685624.6878572,203174368.0
1746685624.7552555,203309632.0
1746685624.8165967,203444896.0
1746685624.9053273,203580224.0
1746685624.9685476,203715552.0
1746685625.0325415,203850880.0
1746685625.1209877,203986464.0
1746685625.19033,204122080.0
1746685625.2651064,204257696.0
1746685625.3482091,204393440.0
1746685625.4329975,204529248.0
1746685625.5132315,204665088.0
1746685625.5834801,204800928.0
1746685625.6555476,204936768.0
1746685625.720754,205072608.0
1746685625.7887526,205208448.0
1746685625.8799748,205344320.0
1746685625.9544415,205480256.0
1746685626.033036,205616480.0
1746685626.1079507,205752704.0
1746685626.1698895,205888928.0
1746685626.2367964,206025152.0
1746685626.3316994,206161408.0
1746685626.3972826,206297664.0
1746685626.4606273,206433920.0
1746685626.5277562,206570176.0
1746685626.6171994,206706528.0
1746685626.6872325,206842880.0
1746685626.7486918,206979232.0
1746685626.8154514,207115584.0
1746685626.9065204,207252128.0
1746685626.9725828,207388672.0
1746685627.0488937,207525344.0
1746685627.1210532,207662016.0
1746685627.1927905,207798688.0
1746685627.2848504,207935584.0
1746685627.3586972,208072640.0
1746685627.4356117,208209728.0
1746685627.5051692,208346816.0
1746685627.5769854,208483904.0
1746685627.6635754,208621056.0
1746685627.732039,208758208.0
1746685627.8129044,208895584.0
1746685627.88258,209032960.0
1746685627.952734,209170336.0
1746685628.0207198,209307712.0
1746685628.1076338,209445120.0
1746685628.1731067,209582528.0
1746685628.2596526,209720032.0
1746685628.3212519,209857536.0
1746685628.3928347,209995104.0
1746685628.4648895,210132736.0
1746685628.5490317,210270656.0
1746685628.6145623,210408576.0
1746685628.681838,210546496.0
1746685628.7677684,210684480.0
1746685628.8491547,210822560.0
1746685628.9129443,210960640.0
1746685628.9852092,211098720.0
1746685629.081611,211236800.0
1746685629.1454012,211374880.0
1746685629.2172523,211512960.0
1746685629.2915556,211651040.0
1746685629.3544455,211789120.0
1746685629.4221718,211927200.0
1746685629.492976,212065280.0
1746685629.5673044,212203360.0
1746685629.6293817,212341440.0
1746685629.6967177,212479520.0
1746685629.7646642,212617600.0
1746685629.826052,212755680.0
1746685629.8993905,212893760.0
1746685629.9714036,213031840.0
1746685630.043035,213169920.0
1746685630.1165395,213308000.0
1746685630.187629,213446080.0
1746685630.2591188,213584160.0
1746685630.3293626,213722240.0
1746685630.399452,213860320.0
1746685630.5092933,213998720.0
1746685630.5805974,214137120.0
1746685630.6488266,214275520.0
1746685630.732955,214413952.0
1746685630.8006449,214552384.0
1746685630.8767087,214690848.0
1746685630.9526935,214829344.0
1746685631.0238502,214967840.0
1746685631.109088,215106560.0
1746685631.1846745,215245376.0
1746685631.2609959,215384192.0
1746685631.3284383,215523008.0
1746685631.4127033,215661984.0
1746685631.4773629,215800960.0
1746685631.5525186,215939936.0
1746685631.6272407,216078912.0
1746685631.6896348,216217888.0
1746685631.7582195,216356864.0
1746685631.8527749,216495904.0
1746685631.936669,216635296.0
1746685632.0088313,216774688.0
1746685632.0827138,216914080.0
1746685632.1549456,217053472.0
1746685632.237052,217192896.0
1746685632.3090727,217332320.0
1746685632.3845503,217471776.0
1746685632.4587255,217611232.0
1746685632.5325375,217750688.0
1746685632.5975378,217890144.0
1746685632.6643314,218029600.0
1746685632.7323189,218169056.0
1746685632.796452,218308512.0
1746685632.8611586,218447968.0
1746685632.9610074,218587616.0
1746685633.0367033,218727360.0
1746685633.1002443,218867104.0
1746685633.164133,219006848.0
1746685633.2323108,219146592.0
1746685633.2944307,219286336.0
1746685633.3559575,219426080.0
1746685633.4202619,219565824.0
1746685633.4821825,219705568.0
1746685633.5462599,219845312.0
1746685633.6090922,219985056.0
1746685633.6819007,220124800.0
1746685633.784481,220264704.0
1746685633.860359,220404736.0
1746685633.9323764,220544800.0
1746685633.996687,220684864.0
1746685634.0723083,220824992.0
1746685634.14835,220965152.0
1746685634.2163467,221105312.0
1746685634.2870238,221245472.0
1746685634.3550222,221385632.0
1746685634.416781,221525792.0
1746685634.5005846,221666016.0
1746685634.5726361,221806272.0
1746685634.6342962,221946528.0
1746685634.7003644,222086784.0
1746685634.770986,222227040.0
1746685634.8525221,222367392.0
1746685634.9158216,222507744.0
1746685634.9965067,222648128.0
1746685635.0603232,222788512.0
1746685635.128314,222928896.0
1746685635.199069,223069280.0
1746685635.2873342,223209792.0
1746685635.3563528,223350304.0
1746685635.432919,223490880.0
1746685635.5031877,223631456.0
1746685635.584647,223772192.0
1746685635.6524441,223912928.0
1746685635.7245066,224053664.0
1746685635.7889016,224194400.0
1746685635.8530295,224335136.0
1746685635.917335,224475872.0
1746685636.0131702,224616864.0
1746685636.076385,224757856.0
1746685636.1445007,224898848.0
1746685636.2165127,225039840.0
1746685636.2912533,225180832.0
1746685636.384731,225322112.0
1746685636.458668,225463520.0
1746685636.5208545,225604928.0
1746685636.5926957,225746336.0
1746685636.679941,225887776.0
1746685636.7566247,226029408.0
1746685636.8375063,226171264.0
1746685636.9157107,226313152.0
1746685636.9795444,226455040.0
1746685637.0608683,226597184.0
1746685637.1451817,226739360.0
1746685637.2210677,226881536.0
1746685637.2932267,227023712.0
1746685637.3566802,227165888.0
1746685637.4212298,227308064.0
1746685637.4890501,227450240.0
1746685637.556502,227592416.0
1746685637.6285443,227734592.0
1746685637.7248995,227876832.0
1746685637.8056512,228019104.0
1746685637.8725088,228161376.0
1746685637.943205,228303648.0
1746685638.0125175,228445920.0
1746685638.0853562,228588192.0
1746685638.1755402,228730624.0
1746685638.248505,228873088.0
1746685638.3125653,229015552.0
1746685638.391721,229158080.0
1746685638.4687705,229300736.0
1746685638.5410695,229443424.0
1746685638.604655,229586112.0
1746685638.685385,229728928.0
1746685638.7493832,229871744.0
1746685638.8167121,230014560.0
1746685638.903007,230157696.0
1746685638.974452,230300864.0
1746685639.0406432,230444032.0
1746685639.135801,230587328.0
1746685639.2118714,230730624.0
1746685639.2784295,230873920.0
1746685639.356896,231017216.0
1746685639.4223683,231160512.0
1746685639.4994817,231303808.0
1746685639.5688503,231447104.0
1746685639.64087,231590400.0
1746685639.7084045,231733696.0
1746685639.780851,231876992.0
1746685639.8528907,232020288.0
1746685639.9456708,232163904.0
1746685640.018325,232307520.0
1746685640.0910156,232451136.0
1746685640.157325,232594752.0
1746685640.2411697,232738432.0
1746685640.3208795,232882240.0
1746685640.3856452,233026048.0
1746685640.4691656,233170016.0
1746685640.5419877,233314048.0
1746685640.6049876,233458080.0
1746685640.6731954,233602112.0
1746685640.7395668,233746144.0
1746685640.8276157,233890208.0
1746685640.8927486,234034272.0
1746685640.971662,234178368.0
1746685641.0433466,234322464.0
1746685641.127493,234466592.0
1746685641.1986456,234610720.0
1746685641.2767766,234754880.0
1746685641.3443267,234899040.0
1746685641.408737,235043200.0
1746685641.4808187,235187360.0
1746685641.5451927,235331520.0
1746685641.6373322,235475808.0
1746685641.705739,235620096.0
1746685641.784982,235764416.0
1746685641.855428,235908736.0
1746685641.945632,236053088.0
1746685642.0128663,236197440.0
1746685642.0774949,236341792.0
1746685642.1407344,236486144.0
1746685642.2055693,236630496.0
1746685642.2733455,236774848.0
1746685642.340592,236919200.0
1746685642.413243,237063552.0
1746685642.4846733,237207904.0
1746685642.578632,237352288.0
1746685642.6474702,237496672.0
1746685642.7249477,237641120.0
1746685642.81549,237785856.0
1746685642.881926,237930592.0
1746685642.9486437,238075328.0
1746685643.0411406,238220416.0
1746685643.114192,238365536.0
1746685643.1764977,238510656.0
1746685643.2639966,238655872.0
1746685643.3245633,238801088.0
1746685643.4074988,238946432.0
1746685643.46951,239091776.0
1746685643.5600653,239237408.0
1746685643.6414318,239383328.0
1746685643.7208152,239529472.0
1746685643.798412,239675808.0
1746685643.8666582,239822144.0
1746685643.9284716,239968480.0
1746685643.9944568,240114816.0
1746685644.0566156,240261152.0
1746685644.124704,240407488.0
1746685644.2198567,240554080.0
1746685644.2929325,240700704.0
1746685644.3575506,240847328.0
1746685644.4478972,240994272.0
1746685644.529237,241141344.0
1746685644.5930965,241288416.0
1746685644.6799781,241435616.0
1746685644.757856,241582880.0
1746685644.8416882,241730208.0
1746685644.9049492,241877536.0
1746685644.9732037,242024864.0
1746685645.0441074,242172192.0
1746685645.1171875,242319520.0
1746685645.220257,242467104.0
1746685645.297107,242614752.0
1746685645.373142,242762432.0
1746685645.438777,242910112.0
1746685645.5102541,243057792.0
1746685645.597107,243205504.0
1746685645.6730042,243353216.0
1746685645.7574499,243500992.0
1746685645.843707,243648992.0
1746685645.9281225,243797024.0
1746685646.0029483,243945056.0
1746685646.0878608,244093152.0
1746685646.161145,244241312.0
1746685646.2370145,244389504.0
1746685646.3131506,244537696.0
1746685646.3978536,244685920.0
1746685646.4676924,244834144.0
1746685646.539821,244982368.0
1746685646.6091309,245130592.0
1746685646.6840765,245278816.0
1746685646.757167,245427040.0
1746685646.8291469,245575264.0
1746685646.94012,245723744.0
1746685647.0360792,245872640.0
1746685647.118166,246021664.0
1746685647.193255,246170720.0
1746685647.2651937,246319776.0
1746685647.333147,246468832.0
1746685647.4215178,246617920.0
1746685647.485403,246767008.0
1746685647.5762663,246916192.0
1746685647.6426008,247065376.0
1746685647.7258277,247214624.0
1746685647.8002136,247363872.0
1746685647.8653753,247513120.0
1746685647.9577801,247662400.0
1746685648.022955,247811680.0
1746685648.097026,247960960.0
1746685648.1690266,248110240.0
1746685648.24105,248259520.0
1746685648.3197796,248408800.0
1746685648.3889356,248558080.0
1746685648.4631777,248707360.0
1746685648.5625765,248856704.0
1746685648.6456091,249006176.0
1746685648.7243736,249155648.0
1746685648.80587,249305152.0
1746685648.8882594,249454688.0
1746685648.9609902,249604224.0
1746685649.041438,249753856.0
1746685649.1131582,249903488.0
1746685649.1922245,250053120.0
1746685649.291445,250203072.0
1746685649.3691838,250353184.0
1746685649.445757,250503328.0
1746685649.519826,250653472.0
1746685649.5976052,250803680.0
1746685649.6622205,250953888.0
1746685649.7292774,251104096.0
1746685649.8212812,251254432.0
1746685649.8931024,251404768.0
1746685649.9653957,251555104.0
1746685650.0572326,251705664.0
1746685650.1249769,251856224.0
1746685650.2093701,252006848.0
1746685650.2964692,252157536.0
1746685650.3772864,252308416.0
1746685650.4411333,252459296.0
1746685650.5217786,252610240.0
1746685650.601533,252761248.0
1746685650.6943107,252912448.0
1746685650.7610667,253063648.0
1746685650.829046,253214848.0
1746685650.90342,253366048.0
1746685650.975861,253517248.0
1746685651.0456257,253668448.0
1746685651.113539,253819648.0
1746685651.1883123,253970848.0
1746685651.2599535,254122048.0
1746685651.3299692,254273248.0
1746685651.398576,254424448.0
1746685651.4734445,254575648.0
1746685651.5521038,254726848.0
1746685651.6316886,254878048.0
1746685651.7099385,255029248.0
1746685651.8157964,255180736.0
1746685651.8875067,255332224.0
1746685651.9609993,255483712.0
1746685652.053378,255635200.0
1746685652.1258893,255786688.0
1746685652.2214708,255938208.0
1746685652.2846918,256089728.0
1746685652.3529532,256241248.0
1746685652.4207127,256392768.0
1746685652.4931254,256544288.0
1746685652.560571,256695808.0
1746685652.6286845,256847328.0
1746685652.6966367,256998848.0
1746685652.7889078,257150400.0
1746685652.8530164,257301952.0
1746685652.9290242,257453536.0
1746685652.9993277,257605120.0
1746685653.0610893,257756704.0
1746685653.125537,257908288.0
1746685653.1884053,258059872.0
1746685653.2726197,258211520.0
1746685653.34915,258363232.0
1746685653.424513,258514976.0
1746685653.4917712,258666720.0
1746685653.5685995,258818592.0
1746685653.635599,258970464.0
1746685653.706321,259122368.0
1746685653.796752,259274528.0
1746685653.871316,259426688.0
1746685653.9487123,259578944.0
1746685654.012514,259731200.0
1746685654.0890322,259883520.0
1746685654.15272,260035840.0
1746685654.2205503,260188160.0
1746685654.3051674,260340544.0
1746685654.388166,260492960.0
1746685654.454986,260645376.0
1746685654.5287774,260797824.0
1746685654.5948362,260950272.0
1746685654.6813037,261102848.0
1746685654.760752,261255456.0
1746685654.8245351,261408064.0
1746685654.8926713,261560672.0
1746685654.9567423,261713280.0
1746685655.0409496,261865920.0
1746685655.1248949,262018976.0
1746685655.190728,262172032.0
1746685655.2675664,262325088.0
1746685655.3333616,262478144.0
1746685655.4174564,262631264.0
1746685655.4886413,262784448.0
1746685655.5673428,262937664.0
1746685655.6285138,263090880.0
1746685655.6885717,263244096.0
1746685655.7485862,263397312.0
1746685655.80852,263550528.0
1746685655.896939,263703808.0
1746685655.9687521,263857152.0
1746685656.055869,264010752.0
1746685656.1409047,264164480.0
1746685656.212805,264318208.0
1746685656.2774909,264471936.0
1746685656.3514137,264625664.0
1746685656.4236832,264779392.0
1746685656.486573,264933120.0
1746685656.5572922,265086848.0
1746685656.6264124,265240576.0
1746685656.6955383,265394304.0
1746685656.7980857,265548096.0
1746685656.8851104,265702432.0
1746685656.9536364,265856768.0
1746685657.0222485,266011104.0
1746685657.1047947,266165536.0
1746685657.179392,266319968.0
1746685657.2676198,266474592.0
1746685657.3370576,266629216.0
1746685657.397384,266783840.0
1746685657.4727068,266938464.0
1746685657.5380418,267093088.0
1746685657.6250029,267247904.0
1746685657.700665,267402720.0
1746685657.7834697,267557568.0
1746685657.8557076,267712416.0
1746685657.9287853,267867328.0
1746685658.0141807,268022752.0
1746685658.0904474,268178208.0
1746685658.1608994,268333664.0
1746685658.2410848,268489152.0
1746685658.3114648,268644640.0
1746685658.3974617,268800192.0
1746685658.4663954,268955744.0
1746685658.5304441,269111296.0
1746685658.6009192,269266848.0
1746685658.6958098,269422624.0
1746685658.7634933,269578400.0
1746685658.8372972,269734240.0
1746685658.9234228,269890144.0
1746685658.9958987,270046048.0
1746685659.0691237,270201952.0
1746685659.1378262,270357856.0
1746685659.221298,270513792.0
1746685659.3015413,270669760.0
1746685659.3735363,270825728.0
1746685659.4450178,270981696.0
1746685659.5129838,271137664.0
1746685659.6079865,271293664.0
1746685659.6730716,271449664.0
1746685659.75306,271605696.0
1746685659.8178196,271761728.0
1746685659.8931577,271917824.0
1746685659.979992,272073952.0
1746685660.055173,272230112.0
1746685660.1251802,272386272.0
1746685660.201889,272542496.0
1746685660.277819,272698720.0
1746685660.3640194,272855008.0
1746685660.4455287,273011328.0
1746685660.5132177,273167648.0
1746685660.5882409,273323968.0
1746685660.6571796,273480288.0
1746685660.7457595,273636672.0
1746685660.8254015,273793088.0
1746685660.8892083,273949504.0
1746685660.953252,274105920.0
1746685661.0148368,274262336.0
1746685661.1057248,274418816.0
1746685661.1693227,274575296.0
1746685661.256236,274731808.0
1746685661.32135,274888320.0
1746685661.3979268,275044896.0
1746685661.4781494,275201600.0
1746685661.557946,275358464.0
1746685661.6377637,275515360.0
1746685661.7142696,275672256.0
1746685661.8064597,275829184.0
1746685661.8710563,275986112.0
1746685661.9375706,276143040.0
1746685662.0012703,276299968.0
1746685662.0658474,276456896.0
1746685662.162144,276613856.0
1746685662.2435882,276770848.0
1746685662.3092554,276927840.0
1746685662.3935115,277084992.0
1746685662.4576945,277242144.0
1746685662.5230584,277399296.0
1746685662.6093585,277556640.0
1746685662.7004833,277714240.0
1746685662.7763517,277871840.0
1746685662.847267,278029440.0
1746685662.9160066,278187040.0
1746685663.008053,278344736.0
1746685663.0920494,278502464.0
1746685663.168676,278660192.0
1746685663.2400417,278817920.0
1746685663.3243082,278975808.0
1746685663.4016862,279133728.0
1746685663.4732792,279291648.0
1746685663.556055,279449760.0
1746685663.6228957,279607872.0
1746685663.7054398,279766048.0
1746685663.7895074,279924288.0
1746685663.865351,280082592.0
1746685663.9601634,280241488.0
1746685664.0475664,280400448.0
1746685664.1135323,280559408.0
1746685664.182262,280718368.0
1746685664.2574923,280877328.0
1746685664.3224053,281036288.0
1746685664.3934238,281195248.0
1746685664.4941192,281354272.0
1746685664.5736232,281513328.0
1746685664.6616645,281672416.0
1746685664.7338047,281831504.0
1746685664.8058045,281990592.0
1746685664.8776722,282149680.0
1746685664.9518507,282308768.0
1746685665.0218613,282467856.0
1746685665.0892537,282626944.0
1746685665.1612608,282786032.0
1746685665.235831,282945120.0
1746685665.3098803,283104208.0
1746685665.3878272,283263296.0
1746685665.4600594,283422384.0
1746685665.5330667,283581472.0
1746685665.6254823,283740624.0
1746685665.6938024,283899776.0
1746685665.757488,284058928.0
1746685665.8258204,284218080.0
1746685665.9214015,284377552.0
1746685665.9890707,284537024.0
1746685666.0632648,284696560.0
1746685666.1437745,284856128.0
1746685666.217531,285015696.0
1746685666.2923405,285175264.0
1746685666.3654044,285334832.0
1746685666.4297972,285494400.0
1746685666.5253253,285654000.0
1746685666.5888798,285813600.0
1746685666.671418,285973232.0
1746685666.7450378,286132864.0
1746685666.8170338,286292496.0
1746685666.8890197,286452128.0
1746685666.9773545,286611824.0
1746685667.053163,286771584.0
1746685667.1457686,286931376.0
1746685667.2196994,287091168.0
1746685667.3038244,287250992.0
1746685667.3734531,287410816.0
1746685667.4652724,287570672.0
1746685667.5334105,287730528.0
1746685667.601047,287890384.0
1746685667.6656935,288050240.0
1746685667.7411854,288210096.0
1746685667.8090298,288369952.0
1746685667.8751204,288529808.0
1746685667.9529443,288689664.0
1746685668.0321755,288849520.0
1746685668.1018133,289009376.0
1746685668.1812587,289169296.0
1746685668.2537472,289329280.0
1746685668.3346238,289489328.0
1746685668.3967972,289649376.0
1746685668.469867,289809424.0
1746685668.5340989,289969472.0
1746685668.5968707,290129520.0
1746685668.6609128,290289568.0
1746685668.7488456,290449840.0
1746685668.8265524,290610144.0
1746685668.8970459,290770448.0
1746685668.9693902,290930752.0
1746685669.0410457,291091056.0
1746685669.1048753,291251360.0
1746685669.1729722,291411664.0
1746685669.2539809,291571968.0
1746685669.3248649,291732272.0
1746685669.4333775,291892768.0
1746685669.5036516,292053264.0
1746685669.5650828,292213760.0
1746685669.6295764,292374256.0
1746685669.6928916,292534752.0
1746685669.7565799,292695248.0
1746685669.821524,292855744.0
1746685669.916149,293016272.0
1746685669.9847574,293176800.0
1746685670.0651455,293337424.0
1746685670.1418445,293498080.0
1746685670.2082603,293658736.0
1746685670.2848942,293819424.0
1746685670.3513684,293980112.0
1746685670.4252417,294140832.0
1746685670.4888828,294301552.0
1746685670.5649211,294462304.0
1746685670.6362438,294623056.0
1746685670.7091954,294783872.0
1746685670.7852523,294944720.0
1746685670.8676472,295105600.0
1746685670.9287572,295266480.0
1746685671.0158246,295427392.0
1746685671.0810678,295588304.0
1746685671.145076,295749216.0
1746685671.2113416,295910128.0
1746685671.272696,296071040.0
1746685671.3433137,296231952.0
1746685671.4331133,296392928.0
1746685671.5089574,296553936.0
1746685671.58523,296715008.0
1746685671.6532354,296876144.0
1746685671.7255688,297037344.0
1746685671.7972708,297198544.0
1746685671.8837771,297359776.0
1746685671.9489448,297521008.0
1746685672.0171053,297682240.0
1746685672.08085,297843472.0
1746685672.1418781,298004704.0
1746685672.2372508,298166000.0
1746685672.30081,298327296.0
1746685672.3811502,298488624.0
1746685672.4534695,298649984.0
1746685672.5251322,298811344.0
1746685672.6050444,298972736.0
1746685672.6755474,299134128.0
1746685672.7410717,299295520.0
1746685672.8050768,299456912.0
1746685672.876041,299618304.0
1746685672.9490004,299779696.0
1746685673.0171742,299941088.0
1746685673.1198304,300102512.0
1746685673.1892557,300263936.0
1746685673.2611504,300425360.0
1746685673.3327851,300586784.0
1746685673.4205918,300748208.0
1746685673.4915593,300909632.0
1746685673.5689077,301071120.0
1746685673.6416306,301232640.0
1746685673.7039177,301394160.0
1746685673.787678,301555712.0
1746685673.849015,301717264.0
1746685673.9290218,301879040.0
1746685673.9937558,302040816.0
1746685674.0689678,302202656.0
1746685674.1332133,302364496.0
1746685674.2051637,302526336.0
1746685674.2930622,302688400.0
1746685674.3591907,302850464.0
1746685674.4247544,303012528.0
1746685674.4968636,303174592.0
1746685674.5688922,303336656.0
1746685674.6571126,303498784.0
1746685674.7250907,303660912.0
1746685674.788895,303823040.0
1746685674.8689086,303985232.0
1746685674.941094,304147424.0
1746685675.0209718,304309744.0
1746685675.088823,304472064.0
1746685675.1594512,304634384.0
1746685675.2429564,304796800.0
1746685675.3054624,304959216.0
1746685675.3698788,305121632.0
1746685675.4325502,305284048.0
1746685675.4970772,305446464.0
1746685675.560785,305608880.0
1746685675.6495922,305771328.0
1746685675.710558,305933776.0
1746685675.7846084,306096256.0
1746685675.852471,306258736.0
1746685675.9327128,306421344.0
1746685676.0005147,306583952.0
1746685676.0644624,306746560.0
1746685676.1352913,306909168.0
1746685676.205076,307071776.0
1746685676.284672,307234448.0
1746685676.3649833,307397376.0
1746685676.436622,307560368.0
1746685676.5167947,307723584.0
1746685676.597327,307886928.0
1746685676.6690104,308050304.0
1746685676.7401414,308213680.0
1746685676.8087134,308377056.0
1746685676.8903675,308540688.0
1746685676.956842,308704320.0
1746685677.0269444,308868016.0
1746685677.103931,309031776.0
1746685677.1835144,309195600.0
1746685677.2692933,309359744.0
1746685677.3409958,309523888.0
1746685677.4154801,309688032.0
1746685677.50104,309852336.0
1746685677.5649016,310016640.0
1746685677.628925,310180944.0
1746685677.7139482,310345280.0
1746685677.7767506,310509616.0
1746685677.8396885,310673952.0
1746685677.9210656,310838320.0
1746685677.9930034,311002688.0
1746685678.0610297,311167056.0
1746685678.141242,311331456.0
1746685678.2089968,311495856.0
1746685678.2795699,311660256.0
1746685678.3449507,311824656.0
1746685678.420269,311989056.0
1746685678.4893768,312153456.0
1746685678.5609684,312317856.0
1746685678.6497564,312482320.0
1746685678.7293348,312646912.0
1746685678.7923453,312811504.0
1746685678.8649647,312976128.0
1746685678.9329567,313140752.0
1746685679.0116227,313305376.0
1746685679.0933168,313470032.0
1746685679.165533,313634688.0
1746685679.228822,313799344.0
1746685679.2971628,313964000.0
1746685679.3613596,314128656.0
1746685679.4451873,314293408.0
1746685679.513278,314458160.0
1746685679.5845342,314622976.0
1746685679.6568153,314787856.0
1746685679.74105,314952768.0
1746685679.8084261,315117680.0
1746685679.8753078,315282592.0
1746685679.9641426,315447536.0
1746685680.0287888,315612480.0
1746685680.105071,315777456.0
1746685680.1688073,315942432.0
1746685680.2571704,316107536.0
1746685680.337424,316272672.0
1746685680.404908,316437808.0
1746685680.4854436,316603008.0
1746685680.5511072,316768208.0
1746685680.6122463,316933408.0
1746685680.693651,317098640.0
1746685680.7575557,317263872.0
1746685680.82903,317429104.0
1746685680.8886416,317594336.0
1746685680.948588,317759568.0
1746685681.012592,317924800.0
1746685681.0797062,318090032.0
1746685681.1694508,318255328.0
1746685681.2448704,318420656.0
