SECONDS,request_arrived
38.125895261764526,225.0
38.13769721984863,226.0
38.14943838119507,227.0
38.16627764701843,228.0
38.17799639701843,229.0
38.19518518447876,230.0
41.12443780899048,231.0
41.13617944717407,232.0
41.14800953865051,233.0
41.15973377227783,234.0
42.200185775756836,235.0
44.297746896743774,236.0
44.30863428115845,237.0
44.319488525390625,238.0
44.33130955696106,239.0
44.343029260635376,240.0
44.35478973388672,241.0
44.36658263206482,242.0
44.37835717201233,243.0
44.39008712768555,244.0
46.21831250190735,245.0
46.23010730743408,246.0
46.2418053150177,247.0
47.25722074508667,248.0
47.26905560493469,249.0
47.28074860572815,250.0
47.29240107536316,251.0
47.304105281829834,252.0
47.31800150871277,253.0
47.32976675033569,254.0
49.25683355331421,255.0
50.27733063697815,256.0
50.28917360305786,257.0
50.300875663757324,258.0
50.31266164779663,259.0
50.324360847473145,260.0
50.33941841125488,261.0
50.3512179851532,262.0
50.363105058670044,263.0
50.37488770484924,264.0
50.39180946350098,265.0
53.32127356529236,266.0
53.33311605453491,267.0
53.34480595588684,268.0
53.356611251831055,269.0
53.368306159973145,270.0
53.38015866279602,271.0
53.39198684692383,272.0
53.40380024909973,273.0
53.41553974151611,274.0
53.42720890045166,275.0
53.43812966346741,276.0
53.44898319244385,277.0
53.45985221862793,278.0
54.3969361782074,279.0
55.38672494888306,280.0
55.39767599105835,281.0
55.40856313705444,282.0
56.41742444038391,283.0
56.423200845718384,284.0
56.453937292099,285.0
56.46482229232788,286.0
56.47574019432068,287.0
56.49172258377075,288.0
56.50274872779846,289.0
56.520488262176514,290.0
56.5322527885437,291.0
56.54388952255249,292.0
56.55996918678284,293.0
56.57092332839966,294.0
56.58184313774109,295.0
56.59272480010986,296.0
56.60362386703491,297.0
58.50927495956421,298.0
59.54124617576599,299.0
59.552250623703,300.0
59.55800008773804,301.0
59.56885623931885,302.0
59.57971930503845,303.0
59.6080527305603,304.0
59.62461853027344,305.0
59.64075064659119,306.0
59.65745997428894,307.0
59.673434257507324,308.0
59.68431377410889,309.0
59.69521403312683,310.0
59.71116328239441,311.0
59.72878551483154,312.0
59.73964476585388,313.0
59.755600452423096,314.0
59.76657462120056,315.0
59.77842402458191,316.0
59.7908616065979,317.0
60.636995792388916,318.0
62.636470317840576,319.0
62.65346121788025,320.0
62.66527533531189,321.0
62.69551157951355,322.0
62.707061529159546,323.0
