SECONDS,decode_completed
147.09440875053406,19327.0
147.09440875053406,19326.0
147.09440875053406,19325.0
147.11231207847595,19330.0
147.11231207847595,19329.0
147.11231207847595,19328.0
147.13021230697632,19333.0
147.13021230697632,19332.0
147.13021230697632,19331.0
147.14805245399475,19334.0
147.14805245399475,19335.0
147.14805245399475,19336.0
147.16597080230713,19339.0
147.16597080230713,19338.0
147.16597080230713,19337.0
147.18378829956055,19341.0
147.18378829956055,19342.0
147.18378829956055,19340.0
147.20174980163574,19343.0
147.20174980163574,19345.0
147.20174980163574,19344.0
147.22005558013916,19346.0
147.22005558013916,19347.0
147.22005558013916,19348.0
147.23800373077393,19350.0
147.23800373077393,19351.0
147.23800373077393,19349.0
147.25595688819885,19354.0
147.25595688819885,19352.0
147.25595688819885,19353.0
147.27389931678772,19356.0
147.27389931678772,19355.0
147.27389931678772,19357.0
147.29180526733398,19360.0
147.29180526733398,19358.0
147.29180526733398,19359.0
147.30980610847473,19362.0
147.30980610847473,19363.0
147.30980610847473,19361.0
147.32813930511475,19364.0
147.32813930511475,19366.0
147.32813930511475,19365.0
147.34599781036377,19367.0
147.34599781036377,19368.0
147.34599781036377,19369.0
147.36677646636963,19371.0
147.36677646636963,19372.0
147.36677646636963,19370.0
147.38205790519714,19374.0
147.38205790519714,19373.0
147.39719653129578,19375.0
147.39719653129578,19376.0
147.41234683990479,19378.0
147.41234683990479,19377.0
147.4274537563324,19379.0
147.4274537563324,19380.0
147.4425961971283,19381.0
147.4425961971283,19382.0
147.4577350616455,19384.0
147.4577350616455,19383.0
147.47287392616272,19386.0
147.47287392616272,19385.0
147.48841094970703,19387.0
147.48841094970703,19388.0
147.50352430343628,19389.0
147.50352430343628,19390.0
147.5186562538147,19392.0
147.5186562538147,19391.0
147.53377294540405,19394.0
147.53377294540405,19393.0
147.5488736629486,19395.0
147.5488736629486,19396.0
147.56398057937622,19398.0
147.56398057937622,19397.0
147.579487323761,19399.0
147.579487323761,19400.0
147.59460473060608,19402.0
147.59460473060608,19401.0
147.6097218990326,19404.0
147.6097218990326,19403.0
147.62481832504272,19406.0
147.62481832504272,19405.0
147.63993573188782,19408.0
147.63993573188782,19407.0
147.65507578849792,19409.0
147.65507578849792,19410.0
147.67016911506653,19412.0
147.67016911506653,19411.0
147.68528628349304,19414.0
147.68528628349304,19413.0
147.70046830177307,19415.0
147.70046830177307,19416.0
147.71552443504333,19417.0
147.71552443504333,19418.0
147.73104763031006,19420.0
147.73104763031006,19419.0
147.74621844291687,19421.0
147.74621844291687,19422.0
147.76134276390076,19423.0
147.76134276390076,19424.0
147.77644515037537,19426.0
147.77644515037537,19425.0
147.79156756401062,19427.0
147.79156756401062,19428.0
147.80676651000977,19429.0
147.80676651000977,19430.0
147.82232308387756,19432.0
147.82232308387756,19431.0
147.83743739128113,19433.0
147.83743739128113,19434.0
147.8525333404541,19435.0
147.8525333404541,19436.0
147.86755561828613,19438.0
147.86755561828613,19437.0
147.88274335861206,19440.0
147.88274335861206,19439.0
147.897851228714,19442.0
147.897851228714,19441.0
147.91300344467163,19443.0
147.91300344467163,19444.0
147.9281189441681,19446.0
147.9281189441681,19445.0
147.94319796562195,19447.0
147.94319796562195,19448.0
147.95832467079163,19450.0
147.95832467079163,19449.0
147.9737904071808,19451.0
147.9737904071808,19452.0
147.98893928527832,19454.0
147.98893928527832,19453.0
148.00409579277039,19455.0
148.00409579277039,19456.0
148.0191342830658,19458.0
148.0191342830658,19457.0
148.03431701660156,19460.0
148.03431701660156,19459.0
148.04950404167175,19461.0
148.04950404167175,19462.0
148.0649802684784,19464.0
148.0649802684784,19463.0
148.08015060424805,19466.0
148.08015060424805,19465.0
148.09525728225708,19467.0
148.09525728225708,19468.0
148.11027717590332,19469.0
148.11027717590332,19470.0
148.12542033195496,19471.0
148.12542033195496,19472.0
148.14061498641968,19473.0
148.14061498641968,19474.0
148.15574097633362,19475.0
148.15574097633362,19476.0
148.17081451416016,19477.0
148.17081451416016,19478.0
148.18592739105225,19479.0
148.18592739105225,19480.0
148.2010838985443,19482.0
148.2010838985443,19481.0
148.21662664413452,19483.0
148.21662664413452,19484.0
148.23170948028564,19485.0
148.23170948028564,19486.0
148.24683237075806,19488.0
148.24683237075806,19487.0
148.26195240020752,19489.0
148.26195240020752,19490.0
148.2770290374756,19491.0
148.2770290374756,19492.0
148.29213428497314,19493.0
148.29213428497314,19494.0
148.30766010284424,19495.0
148.30766010284424,19496.0
148.32285737991333,19498.0
148.32285737991333,19497.0
148.337899684906,19499.0
148.337899684906,19500.0
148.3529965877533,19502.0
148.3529965877533,19501.0
148.36813521385193,19504.0
148.36813521385193,19503.0
148.3832447528839,19505.0
148.3832447528839,19506.0
148.39834928512573,19507.0
148.39834928512573,19508.0
148.4134602546692,19509.0
148.4134602546692,19510.0
148.42863750457764,19512.0
148.42863750457764,19511.0
148.44369101524353,19514.0
148.44369101524353,19513.0
148.4592432975769,19515.0
148.4592432975769,19516.0
148.47437000274658,19518.0
148.47437000274658,19517.0
148.48951601982117,19520.0
148.48951601982117,19519.0
148.50470185279846,19521.0
148.50470185279846,19522.0
148.5198302268982,19524.0
148.5198302268982,19523.0
148.53496837615967,19525.0
148.53496837615967,19526.0
148.55048727989197,19528.0
148.55048727989197,19527.0
148.56561851501465,19530.0
148.56561851501465,19529.0
148.5807225704193,19532.0
148.5807225704193,19531.0
148.59586715698242,19534.0
148.59586715698242,19533.0
148.61099314689636,19535.0
148.61099314689636,19536.0
148.6261441707611,19537.0
148.6261441707611,19538.0
148.6413128376007,19539.0
148.6413128376007,19540.0
148.65644884109497,19542.0
148.65644884109497,19541.0
148.6715953350067,19543.0
148.6715953350067,19544.0
148.68679857254028,19546.0
148.68679857254028,19545.0
148.70230793952942,19547.0
148.70230793952942,19548.0
148.717515707016,19550.0
148.717515707016,19549.0
148.7326729297638,19552.0
148.7326729297638,19551.0
148.74779987335205,19554.0
148.74779987335205,19553.0
148.76298570632935,19556.0
148.76298570632935,19555.0
148.7781572341919,19557.0
148.7781572341919,19558.0
148.7936577796936,19559.0
148.7936577796936,19560.0
148.8087341785431,19562.0
148.8087341785431,19561.0
148.82392621040344,19564.0
148.82392621040344,19563.0
148.83912348747253,19565.0
148.83912348747253,19566.0
148.85430026054382,19567.0
148.85430026054382,19568.0
148.86948323249817,19569.0
148.86948323249817,19570.0
148.88466238975525,19572.0
148.88466238975525,19571.0
148.8998363018036,19573.0
148.8998363018036,19574.0
148.9151167869568,19576.0
148.9151167869568,19575.0
148.93025016784668,19578.0
148.93025016784668,19577.0
148.94567966461182,19579.0
148.94567966461182,19580.0
148.96077370643616,19582.0
148.96077370643616,19581.0
148.9758596420288,19584.0
148.9758596420288,19583.0
148.99103355407715,19585.0
148.99103355407715,19586.0
149.00625443458557,19587.0
149.00625443458557,19588.0
149.0533323287964,19590.0
149.0533323287964,19589.0
149.0938696861267,19591.0
149.0938696861267,19592.0
149.14100861549377,19594.0
149.14100861549377,19595.0
149.14100861549377,19593.0
149.18113493919373,19596.0
149.18113493919373,19597.0
149.18113493919373,19598.0
149.19899153709412,19599.0
149.19899153709412,19600.0
