BATCH,batch_num_tokens,batch_num_prefill_tokens,batch_num_decode_tokens,batch_size,batch_execution_time,inter_batch_delay
1809917,512.0,492.0,20.0,21.0,0.0561680793762207,5.1021575927734375e-05
1809918,512.0,492.0,20.0,21.0,0.05673480033874512,4.839897155761719e-05
1809919,512.0,492.0,20.0,21.0,0.05905795097351074,5.650520324707031e-05
1809920,512.0,493.0,19.0,20.0,0.05730295181274414,8.7738037109375e-05
1809921,512.0,493.0,19.0,20.0,0.05765676498413086,8.463859558105469e-05
1809922,512.0,493.0,19.0,20.0,0.05857491493225098,8.344650268554688e-05
1809923,512.0,493.0,19.0,20.0,0.05962371826171875,8.940696716308594e-05
1809924,512.0,494.0,18.0,19.0,0.057961463928222656,8.654594421386719e-05
1809925,512.0,494.0,18.0,19.0,0.058281898498535156,8.392333984375e-05
1809926,512.0,494.0,18.0,19.0,0.05911660194396973,7.987022399902344e-05
1809927,512.0,494.0,18.0,19.0,0.0604400634765625,8.440017700195312e-05
1809928,512.0,495.0,17.0,18.0,0.059641122817993164,8.559226989746094e-05
1809929,512.0,496.0,16.0,17.0,0.05788564682006836,8.797645568847656e-05
1809930,512.0,496.0,16.0,17.0,0.05852651596069336,8.678436279296875e-05
1809931,512.0,496.0,16.0,17.0,0.05889749526977539,8.296966552734375e-05
1809932,512.0,497.0,15.0,16.0,0.05872344970703125,8.344650268554688e-05
1809933,512.0,497.0,15.0,16.0,0.05926203727722168,8.916854858398438e-05
1809934,690.0,675.0,15.0,17.0,0.08708500862121582,7.724761962890625e-05
1809935,512.0,496.0,16.0,17.0,0.05080676078796387,9.369850158691406e-05
1809936,512.0,496.0,16.0,17.0,0.05025911331176758,8.249282836914062e-05
1809937,512.0,496.0,16.0,17.0,0.050618886947631836,7.009506225585938e-05
1809938,512.0,496.0,16.0,17.0,0.05143332481384277,7.271766662597656e-05
1809939,512.0,496.0,16.0,17.0,0.05205082893371582,8.749961853027344e-05
1809940,512.0,497.0,15.0,16.0,0.05149340629577637,9.441375732421875e-05
1809941,512.0,497.0,15.0,16.0,0.05172133445739746,7.486343383789062e-05
1809942,512.0,497.0,15.0,16.0,0.052423715591430664,7.462501525878906e-05
1809943,512.0,497.0,15.0,16.0,0.052707672119140625,8.034706115722656e-05
1809944,512.0,497.0,15.0,16.0,0.05345940589904785,8.749961853027344e-05
1809945,512.0,498.0,14.0,15.0,0.05255913734436035,7.963180541992188e-05
1809946,512.0,498.0,14.0,15.0,0.05313396453857422,7.963180541992188e-05
1809947,512.0,498.0,14.0,15.0,0.053475379943847656,0.00010538101196289062
1809948,512.0,498.0,14.0,15.0,0.053675174713134766,8.678436279296875e-05
1809949,512.0,498.0,14.0,15.0,0.0536651611328125,8.630752563476562e-05
1809950,512.0,498.0,14.0,15.0,0.05398988723754883,0.00010132789611816406
1809951,512.0,498.0,14.0,15.0,0.05478978157043457,7.796287536621094e-05
1809952,512.0,498.0,14.0,15.0,0.054596662521362305,8.845329284667969e-05
1809953,512.0,498.0,14.0,15.0,0.05487251281738281,7.700920104980469e-05
1809954,512.0,498.0,14.0,15.0,0.05575871467590332,9.012222290039062e-05
1809955,512.0,498.0,14.0,15.0,0.05605745315551758,7.963180541992188e-05
1809956,512.0,498.0,14.0,15.0,0.055847883224487305,8.320808410644531e-05
1809957,512.0,498.0,14.0,15.0,0.05610537528991699,7.462501525878906e-05
1809958,512.0,498.0,14.0,15.0,0.05689358711242676,7.534027099609375e-05
1809959,512.0,498.0,14.0,15.0,0.05706954002380371,8.106231689453125e-05
1809960,903.0,889.0,14.0,16.0,0.08730316162109375,8.106231689453125e-05
1809961,512.0,497.0,15.0,16.0,0.05192279815673828,9.894371032714844e-05
1809962,554.0,539.0,15.0,17.0,0.08068108558654785,9.512901306152344e-05
1809963,512.0,496.0,16.0,17.0,0.05190730094909668,9.632110595703125e-05
1809964,512.0,496.0,16.0,17.0,0.051926612854003906,8.249282836914062e-05
1809965,512.0,496.0,16.0,17.0,0.05227828025817871,8.153915405273438e-05
1809966,512.0,496.0,16.0,17.0,0.052245140075683594,8.320808410644531e-05
1809967,512.0,496.0,16.0,17.0,0.05301380157470703,7.462501525878906e-05
1809968,512.0,496.0,16.0,17.0,0.052884578704833984,8.487701416015625e-05
1809969,512.0,496.0,16.0,17.0,0.05311155319213867,7.653236389160156e-05
1809970,512.0,496.0,16.0,17.0,0.05388784408569336,7.462501525878906e-05
1809971,512.0,496.0,16.0,17.0,0.05414843559265137,9.799003601074219e-05
1809972,512.0,496.0,16.0,17.0,0.054075002670288086,9.274482727050781e-05
1809973,512.0,496.0,16.0,17.0,0.05440187454223633,7.700920104980469e-05
1809974,512.0,496.0,16.0,17.0,0.05519700050354004,7.82012939453125e-05
1809975,512.0,496.0,16.0,17.0,0.055405378341674805,8.7738037109375e-05
1809976,512.0,496.0,16.0,17.0,0.05580258369445801,8.368492126464844e-05
1809977,512.0,496.0,16.0,17.0,0.056131839752197266,0.00011157989501953125
1809978,512.0,496.0,16.0,17.0,0.05623340606689453,8.440017700195312e-05
1809979,512.0,496.0,16.0,17.0,0.056685686111450195,0.00010919570922851562
1809980,512.0,496.0,16.0,17.0,0.05697321891784668,8.440017700195312e-05
1809981,512.0,496.0,16.0,17.0,0.05722546577453613,0.00010633468627929688
1809982,512.0,496.0,16.0,17.0,0.05724525451660156,8.630752563476562e-05
1809983,512.0,496.0,16.0,17.0,0.05784201622009277,7.82012939453125e-05
1809984,512.0,497.0,15.0,16.0,0.05919289588928223,8.654594421386719e-05
1809985,512.0,498.0,14.0,15.0,0.05609416961669922,7.581710815429688e-05
1809986,512.0,498.0,14.0,15.0,0.056371450424194336,8.869171142578125e-05
1809987,512.0,498.0,14.0,15.0,0.05708885192871094,8.225440979003906e-05
1809988,512.0,498.0,14.0,15.0,0.05697441101074219,8.177757263183594e-05
1809989,512.0,498.0,14.0,15.0,0.057825565338134766,7.62939453125e-05
1809990,512.0,499.0,13.0,14.0,0.05742311477661133,7.724761962890625e-05
1809991,971.0,958.0,13.0,15.0,0.11560368537902832,8.034706115722656e-05
1809992,512.0,498.0,14.0,15.0,0.051241159439086914,9.703636169433594e-05
1809993,512.0,498.0,14.0,15.0,0.05106639862060547,7.772445678710938e-05
1809994,512.0,498.0,14.0,15.0,0.05105781555175781,7.796287536621094e-05
1809995,512.0,498.0,14.0,15.0,0.051720380783081055,7.200241088867188e-05
1809996,512.0,498.0,14.0,15.0,0.0521540641784668,8.082389831542969e-05
1809997,512.0,498.0,14.0,15.0,0.05247139930725098,8.368492126464844e-05
1809998,512.0,498.0,14.0,15.0,0.05237245559692383,9.036064147949219e-05
1809999,512.0,498.0,14.0,15.0,0.05302834510803223,7.343292236328125e-05
1810000,512.0,498.0,14.0,15.0,0.05485844612121582,9.1552734375e-05
1810001,512.0,499.0,13.0,14.0,0.0515594482421875,8.177757263183594e-05
1810002,512.0,499.0,13.0,14.0,0.05188918113708496,7.367134094238281e-05
1810003,512.0,499.0,13.0,14.0,0.05281472206115723,7.62939453125e-05
1810004,512.0,499.0,13.0,14.0,0.052628517150878906,8.249282836914062e-05
1810005,512.0,499.0,13.0,14.0,0.05279994010925293,7.343292236328125e-05
1810006,512.0,499.0,13.0,14.0,0.05357623100280762,7.605552673339844e-05
1810007,512.0,499.0,13.0,14.0,0.053961753845214844,7.963180541992188e-05
1810008,512.0,499.0,13.0,14.0,0.05424356460571289,0.00010943412780761719
1810009,512.0,499.0,13.0,14.0,0.05452084541320801,7.963180541992188e-05
1810010,512.0,499.0,13.0,14.0,0.05444693565368652,8.654594421386719e-05
1810011,512.0,499.0,13.0,14.0,0.055092573165893555,7.987022399902344e-05
1810012,512.0,499.0,13.0,14.0,0.05530405044555664,7.915496826171875e-05
1810013,512.0,499.0,13.0,14.0,0.055530548095703125,8.106231689453125e-05
1810014,512.0,499.0,13.0,14.0,0.05554056167602539,8.392333984375e-05
1810015,512.0,499.0,13.0,14.0,0.056349754333496094,7.414817810058594e-05
1810016,512.0,499.0,13.0,14.0,0.056159257888793945,0.00010371208190917969
1810017,512.0,499.0,13.0,14.0,0.056520700454711914,7.82012939453125e-05
1810018,512.0,499.0,13.0,14.0,0.05694985389709473,7.462501525878906e-05
1810019,512.0,499.0,13.0,14.0,0.05788064002990723,7.867813110351562e-05
1810020,512.0,499.0,13.0,14.0,0.05772089958190918,8.702278137207031e-05
1810021,512.0,499.0,13.0,14.0,0.05778384208679199,7.62939453125e-05
1810022,512.0,499.0,13.0,14.0,0.0590817928314209,7.653236389160156e-05
1810023,512.0,500.0,12.0,13.0,0.05836749076843262,8.177757263183594e-05
1810024,960.0,948.0,12.0,14.0,0.0957632064819336,7.343292236328125e-05
