BATCH,batch_num_tokens,batch_num_prefill_tokens,batch_num_decode_tokens,batch_size,batch_execution_time,inter_batch_delay
1956471,596.0,572.0,24.0,26.0,0.06653165817260742,9.5367431640625e-05
1956472,512.0,487.0,25.0,26.0,0.06221151351928711,0.00010228157043457031
1956473,512.0,487.0,25.0,26.0,0.061231136322021484,9.417533874511719e-05
1956474,598.0,574.0,24.0,26.0,0.07203006744384766,9.322166442871094e-05
1956475,512.0,487.0,25.0,26.0,0.05959200859069824,0.0001327991485595703
1956476,512.0,487.0,25.0,26.0,0.0571742057800293,9.441375732421875e-05
1956477,512.0,487.0,25.0,26.0,0.058489084243774414,9.393692016601562e-05
1956478,512.0,487.0,25.0,26.0,0.058292388916015625,9.441375732421875e-05
1956479,512.0,488.0,24.0,25.0,0.061476707458496094,9.465217590332031e-05
1956480,512.0,488.0,24.0,25.0,0.05855226516723633,8.821487426757812e-05
1956481,695.0,672.0,23.0,25.0,0.07745146751403809,9.012222290039062e-05
1956482,512.0,488.0,24.0,25.0,0.05576014518737793,0.00010371208190917969
1956483,512.0,488.0,24.0,25.0,0.05738329887390137,8.344650268554688e-05
1956484,512.0,488.0,24.0,25.0,0.05710148811340332,8.7738037109375e-05
1956485,512.0,490.0,22.0,23.0,0.0571286678314209,8.869171142578125e-05
1956486,512.0,490.0,22.0,23.0,0.0599522590637207,8.940696716308594e-05
1956487,662.0,640.0,22.0,24.0,0.07213878631591797,8.988380432128906e-05
1956488,512.0,489.0,23.0,24.0,0.056760549545288086,0.00010132789611816406
1956489,570.0,547.0,23.0,25.0,0.06704306602478027,8.797645568847656e-05
1956490,548.0,524.0,24.0,26.0,0.06795859336853027,0.00010228157043457031
1956491,512.0,487.0,25.0,26.0,0.0557708740234375,0.00010514259338378906
1956492,512.0,487.0,25.0,26.0,0.05986213684082031,8.273124694824219e-05
1956493,611.0,586.0,25.0,28.0,0.06975293159484863,9.465217590332031e-05
1956494,551.0,524.0,27.0,29.0,0.08079743385314941,0.00011396408081054688
1956495,512.0,484.0,28.0,29.0,0.07183027267456055,0.0001087188720703125
1956496,512.0,484.0,28.0,29.0,0.07239866256713867,0.00010061264038085938
1956497,607.0,580.0,27.0,29.0,0.0804293155670166,9.775161743164062e-05
1956498,551.0,524.0,27.0,29.0,0.07114958763122559,0.00010013580322265625
1956499,512.0,484.0,28.0,29.0,0.05913376808166504,0.00010228157043457031
1956500,580.0,552.0,28.0,30.0,0.07090425491333008,9.489059448242188e-05
1956501,553.0,524.0,29.0,31.0,0.07096576690673828,0.00010418891906738281
1956502,512.0,482.0,30.0,31.0,0.0598452091217041,0.00010609626770019531
1956503,512.0,482.0,30.0,31.0,0.06266093254089355,0.00010204315185546875
1956504,512.0,482.0,30.0,31.0,0.06386160850524902,9.799003601074219e-05
1956505,512.0,482.0,30.0,31.0,0.06122303009033203,9.560585021972656e-05
1956506,512.0,482.0,30.0,31.0,0.06310558319091797,9.632110595703125e-05
1956507,512.0,483.0,29.0,30.0,0.05712747573852539,0.00010037422180175781
1956508,512.0,483.0,29.0,30.0,0.059587955474853516,8.463859558105469e-05
1956509,512.0,483.0,29.0,30.0,0.06372761726379395,0.00010919570922851562
1956510,790.0,761.0,29.0,31.0,0.09348392486572266,9.202957153320312e-05
1956511,512.0,483.0,29.0,30.0,0.06249260902404785,0.00010848045349121094
1956512,512.0,484.0,28.0,29.0,0.05960845947265625,0.0001404285430908203
1956513,609.0,581.0,28.0,30.0,0.07609724998474121,9.870529174804688e-05
1956514,512.0,483.0,29.0,30.0,0.05963563919067383,0.00012254714965820312
1956515,582.0,553.0,29.0,31.0,0.07207369804382324,9.870529174804688e-05
1956516,512.0,482.0,30.0,31.0,0.06378364562988281,0.00012493133544921875
1956517,512.0,482.0,30.0,31.0,0.05997800827026367,9.1552734375e-05
1956518,512.0,482.0,30.0,31.0,0.05965900421142578,9.512901306152344e-05
1956519,644.0,614.0,30.0,32.0,0.07652401924133301,0.00010776519775390625
1956520,512.0,481.0,31.0,32.0,0.0639503002166748,0.00011229515075683594
1956521,512.0,482.0,30.0,31.0,0.06360340118408203,0.00010061264038085938
1956522,615.0,585.0,30.0,32.0,0.07470250129699707,0.00012135505676269531
1956523,512.0,481.0,31.0,32.0,0.06379055976867676,0.00011277198791503906
1956524,586.0,555.0,31.0,33.0,0.0710599422454834,9.441375732421875e-05
1956525,512.0,480.0,32.0,33.0,0.05798602104187012,0.00011277198791503906
1956526,588.0,556.0,32.0,34.0,0.08433961868286133,0.00011348724365234375
1956527,512.0,479.0,33.0,34.0,0.058449745178222656,0.00011754035949707031
1956528,512.0,480.0,32.0,33.0,0.06479978561401367,0.000102996826171875
1956529,512.0,480.0,32.0,33.0,0.05936288833618164,0.00010609626770019531
1956530,512.0,480.0,32.0,33.0,0.06065058708190918,0.00010275840759277344
1956531,512.0,480.0,32.0,33.0,0.061872243881225586,0.00011897087097167969
1956532,715.0,685.0,30.0,32.0,0.0778353214263916,0.00010585784912109375
1956533,512.0,481.0,31.0,32.0,0.06846189498901367,0.00011157989501953125
1956534,512.0,482.0,30.0,31.0,0.061844587326049805,0.00010943412780761719
1956535,512.0,482.0,30.0,31.0,0.057209014892578125,0.00010418891906738281
1956536,645.0,615.0,30.0,32.0,0.08314394950866699,0.00010132789611816406
1956537,512.0,482.0,30.0,31.0,0.06063437461853027,0.00011754035949707031
1956538,584.0,554.0,30.0,32.0,0.07213425636291504,0.00010395050048828125
1956539,555.0,524.0,31.0,33.0,0.06812787055969238,0.00011134147644042969
1956540,512.0,480.0,32.0,33.0,0.06377124786376953,0.00010991096496582031
1956541,587.0,556.0,31.0,33.0,0.06929636001586914,0.00010800361633300781
1956542,512.0,480.0,32.0,33.0,0.06634378433227539,0.00011301040649414062
1956543,588.0,556.0,32.0,34.0,0.06975793838500977,0.00010037422180175781
1956544,512.0,479.0,33.0,34.0,0.058019399642944336,0.00011491775512695312
1956545,590.0,557.0,33.0,35.0,0.08014297485351562,0.00010228157043457031
1956546,557.0,524.0,33.0,35.0,0.07260870933532715,0.00011324882507324219
1956547,512.0,478.0,34.0,35.0,0.06598711013793945,0.00011467933654785156
1956548,512.0,478.0,34.0,35.0,0.07293105125427246,0.00010967254638671875
1956549,512.0,478.0,34.0,35.0,0.06377792358398438,0.00010800361633300781
1956550,512.0,478.0,34.0,35.0,0.06547260284423828,0.00010657310485839844
